ID,method,bins,distribution,kl_d,l2_norm,gpt_prompt
19,equal-frequency,[       0.    195563.5   329208.    580657.  99999999. ],[0.24897022 0.23852423 0.26381686 0.08527189],0.7726121232240593,0.9983400344683565,1
20,kbins,[       0.   25011566.25 50007710.5  75003854.75 99999999.  ],[0.8365832 0.        0.        0.       ],0.8296752444170832,0.6683532435745889,1
21,kbins-quantile,[       0.    195563.5   329208.    580657.  99999999. ],[0.24897022 0.23852423 0.26381686 0.08527189],0.7726121232240593,0.9983400344683565,1
22,decision-tree,[0.0000000e+00 8.9551000e+04 2.2785400e+05 7.8914000e+05 9.9999999e+07],[0.05314861 0.28370129 0.49623648 0.00349681],0.9480409999307162,0.9987644941630515,1
23,kmeans,"[       0.           173633.1423614    384132.25568453   637351.75186973
 99999999.        ]",[0.2120166  0.36116462 0.19819232 0.06520966],0.7900111422245172,0.998609065519965,1
24,random-forest,"[0.0000000e+00 5.4472000e+04 1.4214200e+05 2.1597400e+05 3.1679175e+05
 9.9999999e+07]",[0.02304045 0.13750185 0.11926211 0.19195436 0.36482442],0.789677267878407,0.4935059098435267,1
25,equal-width,[0.e+00 2.e+07 4.e+07 6.e+07 8.e+07 1.e+08],[0.8365832 0.        0.        0.        0.1634168],0.8296752444170832,0.5485816584109743,1
26,equal-width-data,[       0.  20012337.4 99999999. ],[0.8365832 0.       ],0.8296752444170832,0.48895029995534556,1
27,equal-frequency,[       0.    171776.    264242.    404668.    736920.8 99999999. ],[0.2120166  0.19088754 0.19755519 0.19937769 0.03674618],0.7192695690568658,0.4945728985929281,1
28,kbins,[       0.  20012337.4 40009252.8 60006168.2 80003083.6 99999999. ],[0.8365832 0.        0.        0.        0.       ],0.8296752444170832,0.5485556270182793,1
29,kbins-quantile,[       0.    171776.    264242.    404668.    736920.8 99999999. ],[0.2120166  0.19088754 0.19755519 0.19937769 0.03674618],0.7192695690568658,0.4945728985929281,1
30,decision-tree,"[0.0000000e+00 8.9551000e+04 2.2785400e+05 3.4761100e+05 7.8914000e+05
 9.9999999e+07]",[0.05314861 0.28370129 0.19459179 0.30164469 0.00349681],0.8055658585559689,0.49470376220439394,1
31,kmeans,"[       0.           120729.14793805   272730.22380554   478720.55412854
   724535.77723235 99999999.        ]",[0.12031412 0.30786783 0.25332642 0.11714328 0.03793155],0.7517537302295443,0.49454276307722034,1
32,random-forest,"[0.0000000e+00 2.1483000e+04 9.4531800e+04 2.0882620e+05 2.3217700e+05
 3.4354980e+05 9.9999999e+07]",[0.00265224 0.06676545 0.19522892 0.08442732 0.18236776 0.3051415 ],0.7619407942375978,0.4932894340981998,1
33,equal-width,"[0.00000000e+00 1.66666667e+07 3.33333333e+07 5.00000000e+07
 6.66666667e+07 8.33333333e+07 1.00000000e+08]",[0.8365832 0.        0.        0.        0.        0.1634168],0.8296752444170832,0.4702665100939909,1
34,equal-width-data,[       0.    16679518.167 99999999.   ],[0.8365832 0.       ],0.8296752444170832,0.49048366285027667,1
35,equal-frequency,"[       0.      151077.667   224422.      329208.      455128.667
   785488.    99999999.   ]",[0.17581864 0.16103126 0.15064454 0.17907838 0.16651356 0.00349681],0.6741045352166171,0.4938510142624062,1
36,kbins,"[       0.         16679518.16666667 33343614.33333333 50007710.5
 66671806.66666666 83335902.83333333 99999999.        ]",[0.8365832 0.        0.        0.        0.        0.       ],0.8296752444170832,0.4702429216500713,1
37,kbins-quantile,"[       0.           151077.66666667   224422.           329208.
   455128.66666667   785488.         99999999.        ]",[0.17581864 0.16103126 0.15064454 0.17907838 0.16651356 0.00349681],0.6741045352166171,0.4938510142615631,1
38,decision-tree,"[0.0000000e+00 8.9551000e+04 2.2785400e+05 3.4761100e+05 3.4780900e+05
 7.8914000e+05 9.9999999e+07]",[0.05314861 0.28370129 0.19459179 0.         0.30164469 0.00349681],0.8055658585559689,0.4935796524409166,1
39,kmeans,"[0.00000000e+00 9.98588875e+04 2.27975534e+05 3.87296327e+05
 5.61235803e+05 7.43612066e+05 9.99999990e+07]",[0.06941769 0.26743221 0.23633131 0.17270707 0.05491184 0.03578308],0.7085807163558752,0.49412127461991073,1
40,random-forest,"[0.0000000e+00 2.1549000e+04 9.6987000e+04 1.9901200e+05 2.2724900e+05
 3.2649100e+05 3.5533300e+05 9.9999999e+07]","[0.00265224 0.06676545 0.17955253 0.08787969 0.15064454 0.05911987
 0.28996888]",0.7134752671954134,0.49327531821098924,1
41,equal-width,"[0.00000000e+00 1.42857143e+07 2.85714286e+07 4.28571429e+07
 5.71428571e+07 7.14285714e+07 8.57142857e+07 1.00000000e+08]",[0.8365832 0.        0.        0.        0.        0.        0.1634168],0.8296752444170832,0.41029081542976775,1
42,equal-width-data,[       0. 14298933. 99999999.],[0.8365832 0.       ],0.8296752444170832,0.4914096726008017,1
43,kbins,"[       0. 14298933. 28582444. 42865955. 57149466. 71432977. 85716488.
 99999999.]",[0.8365832 0.        0.        0.        0.        0.        0.       ],0.8296752444170832,0.4102671218678212,1
44,kbins-quantile,"[       0.           133854.28571429   215996.           275546.85714286
   381678.           533126.         99999999.        ]",[0.14785894 0.13194547 0.14837754 0.14499926 0.14293969 0.12046229],0.6257966765637191,0.4936683431001324,1
45,decision-tree,"[0.0000000e+00 8.9551000e+04 2.2785400e+05 2.5846700e+05 3.4761100e+05
 3.4780900e+05 7.8914000e+05 9.9999999e+07]","[0.05314861 0.28370129 0.03490888 0.15968292 0.         0.30164469
 0.00349681]",0.7614797954981374,0.4935760357387966,1
46,kmeans,"[       0.           104120.07550519   219472.87134109   324772.62071987
   436854.3157787    591787.82218677   763604.40232818 99999999.        ]","[0.07844125 0.20136316 0.20769003 0.14160616 0.12472959 0.06137206
 0.02138095]",0.6408826657519913,0.4938006694537195,1
47,random-forest,"[0.00000000e+00 2.14830000e+04 8.99595714e+04 1.81280000e+05
 2.16475286e+05 2.36718429e+05 3.14683286e+05 3.49608286e+05
 9.99999990e+07]","[0.00265224 0.05049637 0.1835383  0.0431175  0.06926952 0.12268484
 0.05968292 0.3051415 ]",0.6907508319428457,0.49324702108479457,1
48,equal-width,"[0.00e+00 1.25e+07 2.50e+07 3.75e+07 5.00e+07 6.25e+07 7.50e+07 8.75e+07
 1.00e+08]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.1634168]",0.8296752444170832,0.36059874693124194,1
49,equal-width-data,[       0.    12513494.125 99999999.   ],[0.8365832 0.       ],0.8296752444170832,0.4920110769798761,1
50,kbins,"[       0.    12513494.125 25011566.25  37509638.375 50007710.5
 62505782.625 75003854.75  87501926.875 99999999.   ]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.       ]",0.8296752444170832,0.3605738695007179,1
51,kbins-quantile,"[       0.    129228.    195563.5   257796.    329208.    433202.
   580657.  99999999. ]","[0.12031412 0.1286561  0.12278856 0.11573566 0.14160616 0.1222107
 0.08527189]",0.5843909439027192,0.49353196029184454,1
52,decision-tree,"[0.0000000e+00 8.9551000e+04 2.2785400e+05 2.5846700e+05 2.6988500e+05
 3.4761100e+05 3.4780900e+05 7.8914000e+05 9.9999999e+07]","[0.05314861 0.28370129 0.03490888 0.03114535 0.12853756 0.
 0.30164469 0.00349681]",0.7400514632283776,0.49337766594857146,1
53,kmeans,"[0.00000000e+00 6.71516464e+04 1.49443160e+05 2.40044622e+05
 3.32222577e+05 4.38764312e+05 5.86853610e+05 7.59417122e+05
 9.99999990e+07]","[0.03056749 0.12997481 0.20165951 0.15420062 0.11269818 0.1222107
 0.05399318 0.03127871]",0.5932610626352289,0.4935313889721966,1
54,random-forest,"[0.0000000e+00 2.1483000e+04 8.7788250e+04 1.3619650e+05 2.0047225e+05
 2.2774950e+05 2.7048725e+05 3.3289025e+05 3.6617075e+05 9.9999999e+07]","[0.00265224 0.05049637 0.09471033 0.11678767 0.07220329 0.09133205
 0.08822048 0.04168025 0.27850052]",0.6301281863878272,0.49320431224579375,1
55,equal-width,"[0.00000000e+00 1.11111111e+07 2.22222222e+07 3.33333333e+07
 4.44444444e+07 5.55555556e+07 6.66666667e+07 7.77777778e+07
 8.88888889e+07 1.00000000e+08]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.1634168]",0.8296752444170832,0.3174536930244789,1
56,equal-width-data,[       0.    11124819.444 99999999.   ],[0.8365832 0.       ],0.8296752444170832,0.49242345670822696,1
57,kbins,"[       0.         11124819.44444444 22234216.88888889 33343614.33333333
 44453011.77777778 55562409.22222222 66671806.66666666 77781204.1111111
 88890601.55555555 99999999.        ]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.       ]",0.8296752444170832,0.3174271071415299,1
58,kbins-quantile,"[       0.           117854.           177794.22222222   224422.
   290952.44444444   360624.           455128.66666667   652033.55555556
 99999999.        ]","[0.109231   0.1027856  0.12483331 0.11133501 0.10989776 0.10849015
 0.11295007 0.05706031]",0.5424254180156372,0.49343128668462877,1
59,decision-tree,"[0.0000000e+00 8.9551000e+04 2.2785400e+05 2.5846700e+05 2.6988500e+05
 2.7968600e+05 3.4761100e+05 3.4780900e+05 7.8914000e+05 9.9999999e+07]","[0.05314861 0.28370129 0.03490888 0.03114535 0.02527782 0.10325974
 0.         0.30164469 0.00349681]",0.7199657396875234,0.49337667259225415,1
60,kmeans,"[0.00000000e+00 7.97256983e+04 1.54232632e+05 2.31225515e+05
 3.23974043e+05 4.32920287e+05 5.37788614e+05 6.40342333e+05
 7.62560948e+05 9.99999990e+07]","[0.043725   0.13209364 0.1732553  0.13842051 0.14160616 0.0870203
 0.05746036 0.04162098 0.02138095]",0.5629296323683615,0.4935058785190004,1
61,random-forest,"[0.00000000e+00 2.15490000e+04 8.78667778e+04 1.37160222e+05
 1.98333667e+05 2.17155889e+05 2.56956333e+05 3.23422000e+05
 3.40362000e+05 4.48070333e+05 9.99999990e+07]","[0.00265224 0.05049637 0.09471033 0.10111128 0.0308342  0.09195436
 0.11573566 0.04394725 0.11892132 0.18622018]",0.5575702053618559,0.49319682771651097,1
62,equal-width,"[0.e+00 1.e+07 2.e+07 3.e+07 4.e+07 5.e+07 6.e+07 7.e+07 8.e+07 9.e+07
 1.e+08]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.1634168]",0.8296752444170832,0.2788371328317183,1
63,equal-width-data,[       0.  10013879.7 99999999. ],[0.8365832 0.       ],0.8296752444170832,0.492718382808188,1
64,kbins,"[       0.         10013879.7        20012337.4        30010795.1
 40009252.8        50007710.5        60006168.2        70004625.89999999
 80003083.6        90001541.3        99999999.        ]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.       ]",0.8296752444170832,0.27880856911334007,1
65,kbins-quantile,"[       0.    110990.    171776.    218563.4   264242.    329208.
   404668.    516978.    736920.8 99999999. ]","[0.109231   0.1027856  0.06778782 0.12309972 0.08459031 0.11296488
 0.09762928 0.10174841 0.03674618]",0.5134252651569597,0.4933594060678995,1
66,decision-tree,"[0.0000000e+00 8.9551000e+04 1.5557300e+05 2.2785400e+05 2.5846700e+05
 2.6988500e+05 2.7968600e+05 3.4761100e+05 3.4780900e+05 7.8914000e+05
 9.9999999e+07]","[0.05314861 0.12267003 0.16103126 0.03490888 0.03114535 0.02527782
 0.10325974 0.         0.30164469 0.00349681]",0.6667500456661064,0.49334567179862343,1
67,kmeans,"[0.00000000e+00 8.32730456e+04 1.55639519e+05 2.15038361e+05
 2.65804003e+05 3.36652428e+05 4.34335721e+05 5.40362487e+05
 6.39585369e+05 7.60427359e+05 9.99999990e+07]","[0.05314861 0.12267003 0.10398578 0.12309972 0.1134983  0.11269818
 0.09945177 0.04282116 0.04382872 0.02138095]",0.5150812709035976,0.4933568181237291,1
68,random-forest,"[0.0000000e+00 2.1483000e+04 8.7527000e+04 1.4758700e+05 2.0004600e+05
 2.2111100e+05 2.5586550e+05 2.8029100e+05 3.3541750e+05 3.6985300e+05
 4.5950300e+05 9.9999999e+07]","[0.00265224 0.05049637 0.10739369 0.10410431 0.07220329 0.03490888
 0.06586161 0.07878204 0.04168025 0.10849015 0.17001037]",0.5092565760934485,0.4931998796588305,1
69,equal-width,"[0.00000000e+00 9.09090909e+06 1.81818182e+07 2.72727273e+07
 3.63636364e+07 4.54545455e+07 5.45454545e+07 6.36363636e+07
 7.27272727e+07 8.18181818e+07 9.09090909e+07 1.00000000e+08]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.1634168]",0.8296752444170832,0.24354458898464038,1
70,equal-width-data,[       0.  9104929. 99999999.],[0.8365832 0.       ],0.8296752444170832,0.49293651850147047,1
71,kbins,"[       0.  9104929. 18194436. 27283943. 36373450. 45462957. 54552464.
 63641971. 72731478. 81820985. 90910492. 99999999.]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.       ]",0.8296752444170832,0.24351390983809862,1
72,kbins-quantile,"[       0.   109120.   157014.   211508.   246026.   302360.   354398.
   438372.   543466.   768330. 99999999.]","[0.07844125 0.09737739 0.10398578 0.08239739 0.09588087 0.08853163
 0.08248629 0.09945177 0.08664987 0.02138095]",0.49267922758444527,0.4933103003084911,1
73,decision-tree,"[0.0000000e+00 8.9551000e+04 1.5145900e+05 1.5557300e+05 2.2785400e+05
 2.5846700e+05 2.6988500e+05 2.7968600e+05 3.4761100e+05 3.4780900e+05
 7.8914000e+05 9.9999999e+07]","[0.05314861 0.12267003 0.         0.16103126 0.03490888 0.03114535
 0.02527782 0.10325974 0.         0.30164469 0.00349681]",0.6667500456661064,0.4932657539134876,1
74,kmeans,"[0.00000000e+00 6.47082347e+04 1.23381974e+05 1.69409810e+05
 2.13587024e+05 2.62822418e+05 3.36290087e+05 4.33071787e+05
 5.38036041e+05 6.43726605e+05 7.64649132e+05 9.99999990e+07]","[0.03056749 0.08974663 0.07284042 0.08664987 0.12309972 0.1134983
 0.11269818 0.0870203  0.05746036 0.04162098 0.02138095]",0.48723882478918645,0.4932223191374192,1
75,random-forest,"[0.0000000e+00 2.1483000e+04 8.8213000e+04 1.0860500e+05 1.6180700e+05
 2.1575700e+05 2.3588900e+05 2.6969100e+05 3.2274900e+05 3.4211900e+05
 3.7453700e+05 4.9238200e+05 9.9999999e+07]","[0.00265224 0.05049637 0.02529264 0.11471329 0.08664987 0.06926952
 0.0538302  0.08459031 0.04394725 0.03450882 0.12495184 0.14568084]",0.4983845984138774,0.4931005320526817,1
76,equal-width,"[0.00000000e+00 8.33333333e+06 1.66666667e+07 2.50000000e+07
 3.33333333e+07 4.16666667e+07 5.00000000e+07 5.83333333e+07
 6.66666667e+07 7.50000000e+07 8.33333333e+07 9.16666667e+07
 1.00000000e+08]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.1634168]",0.8296752444170832,0.2108038502576527,1
77,equal-width-data,[       0.     8347470.083 99999999.   ],[0.8365832 0.       ],0.8296752444170832,0.49310234946570075,1
78,kbins,"[       0.          8347470.08333333 16679518.16666667 25011566.25
 33343614.33333333 41675662.41666666 50007710.5        58339758.58333333
 66671806.66666666 75003854.75       83335902.83333333 91667950.91666666
 99999999.        ]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]",0.8296752444170832,0.2107709912444765,1
79,kbins-quantile,"[       0.           107690.           151077.66666667   195563.5
   224422.           268620.           329208.           393108.83333333
   455128.66666667   580657.           785488.         99999999.        ]","[0.07844125 0.09737739 0.07315158 0.08787969 0.06605423 0.08459031
 0.09896281 0.08011557 0.08473848 0.08177508 0.00349681]",0.46754702261903625,0.4932526381112935,1
80,decision-tree,"[0.0000000e+00 8.9551000e+04 1.5145900e+05 1.5557300e+05 2.2785400e+05
 2.5846700e+05 2.6988500e+05 2.7968600e+05 3.4761100e+05 3.4780900e+05
 3.4797400e+05 7.8914000e+05 9.9999999e+07]","[0.05314861 0.12267003 0.         0.16103126 0.03490888 0.03114535
 0.02527782 0.10325974 0.         0.         0.30164469 0.00349681]",0.6667500456661064,0.493264216604961,1
81,kmeans,"[0.00000000e+00 6.46341322e+04 1.24277721e+05 1.75201209e+05
 2.19053963e+05 2.68525555e+05 3.34991502e+05 3.93257379e+05
 4.44209039e+05 5.29045227e+05 6.31481645e+05 7.60191071e+05
 9.99999990e+07]","[0.03056749 0.08974663 0.09170247 0.06778782 0.12309972 0.1134983
 0.07005482 0.06390576 0.05652689 0.06448363 0.04382872 0.02138095]",0.43672429575066407,0.49323459154618676,1
82,random-forest,"[0.00000000e+00 2.14610000e+04 8.62106667e+04 1.07660667e+05
 1.55606000e+05 2.02348667e+05 2.23745500e+05 2.53995500e+05
 2.70308500e+05 3.29351000e+05 3.46087500e+05 4.42847167e+05
 5.53203750e+05 9.99999990e+07]","[0.00265224 0.05049637 0.02529264 0.09737739 0.08882797 0.07220329
 0.03490888 0.05642317 0.05931249 0.04394725 0.11892132 0.08774633
 0.09847385]",0.45732335618864106,0.4930824883234671,1
83,equal-width,"[0.00000000e+00 7.69230769e+06 1.53846154e+07 2.30769231e+07
 3.07692308e+07 3.84615385e+07 4.61538462e+07 5.38461538e+07
 6.15384615e+07 6.92307692e+07 7.69230769e+07 8.46153846e+07
 9.23076923e+07 1.00000000e+08]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.1634168]",0.8296752444170832,0.18009188895334294,1
84,equal-width-data,[       0.     7706543.308 99999999.   ],[0.8365832 0.       ],0.8296752444170832,0.4932313320203825,1
85,kbins,"[       0.          7706543.30769231 15397664.61538462 23088785.92307692
 30779907.23076923 38471028.53846154 46162149.84615385 53853271.15384616
 61544392.46153846 69235513.76923077 76926635.07692307 84617756.38461539
 92308877.6923077  99999999.        ]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.       ]",0.8296752444170832,0.18005682818075297,1
86,kbins-quantile,"[       0.           103916.15384615   140030.           180078.46153846
   219868.           260288.76923077   308066.           349602.
   428531.23076923   498064.76923077   628787.07692308 99999999.        ]","[0.07844125 0.08210105 0.07614461 0.0431175  0.12309972 0.05517854
 0.07335902 0.08146392 0.07799674 0.07636687 0.06931397]",0.44121605804983866,0.4932455627202622,1
87,decision-tree,"[0.0000000e+00 8.9551000e+04 1.5145900e+05 1.5557300e+05 1.5563900e+05
 2.2785400e+05 2.5846700e+05 2.6988500e+05 2.7968600e+05 3.4761100e+05
 3.4780900e+05 3.4797400e+05 7.8914000e+05 9.9999999e+07]","[0.05314861 0.12267003 0.         0.         0.16103126 0.03490888
 0.03114535 0.02527782 0.10325974 0.         0.         0.30164469
 0.00349681]",0.6667500456661064,0.493080574065617,1
88,kmeans,"[0.00000000e+00 6.28115570e+04 1.17585519e+05 1.66641006e+05
 2.18819510e+05 2.68440079e+05 3.25613095e+05 3.78850659e+05
 4.39842471e+05 4.91792682e+05 5.48316100e+05 6.43850935e+05
 7.62450765e+05 9.99999990e+07]","[0.03056749 0.07866351 0.08392354 0.08664987 0.12309972 0.08459031
 0.07845607 0.0631501  0.06180175 0.03765002 0.04502889 0.04162098
 0.02138095]",0.4180306938609285,0.49323044275218886,1
89,random-forest,"[0.00000000e+00 2.14610000e+04 8.11537692e+04 9.40753846e+04
 1.38311462e+05 1.79710385e+05 2.08709769e+05 2.26716769e+05
 2.57021769e+05 2.71330231e+05 3.29013385e+05 3.44996385e+05
 4.35140538e+05 5.41876077e+05 9.99999990e+07]","[0.00265224 0.05049637 0.01626908 0.07844125 0.06415765 0.05263002
 0.07220329 0.03490888 0.05642317 0.05931249 0.04394725 0.09765891
 0.09945177 0.10803082]",0.4309924617207085,0.4930380617535792,1
90,equal-width,"[0.00000000e+00 7.14285714e+06 1.42857143e+07 2.14285714e+07
 2.85714286e+07 3.57142857e+07 4.28571429e+07 5.00000000e+07
 5.71428571e+07 6.42857143e+07 7.14285714e+07 7.85714286e+07
 8.57142857e+07 9.28571429e+07 1.00000000e+08]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.1634168]",0.8296752444170832,0.15103863752780133,1
91,equal-width-data,[       0.   7157177.5 99999999. ],[0.8365832 0.       ],0.8296752444170832,0.4933336114367365,1
92,kbins,"[       0.   7157177.5 14298933.  21440688.5 28582444.  35724199.5
 42865955.  50007710.5 57149466.  64291221.5 71432977.  78574732.5
 85716488.  92858243.5 99999999. ]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.       ]",0.8296752444170832,0.1510013785643035,1
93,kbins-quantile,"[0.00000000e+00 9.76941429e+04 1.33854286e+05 1.75602429e+05
 2.15996000e+05 2.41340000e+05 2.75546857e+05 3.29208000e+05
 3.81678000e+05 4.41408000e+05 5.33126000e+05 6.66010714e+05
 9.99999990e+07]","[0.06941769 0.07844125 0.06415765 0.06778782 0.08239739 0.06598015
 0.05931249 0.08568677 0.0771818  0.06575789 0.06912135 0.05134094]",0.4145113504964816,0.49323307744167355,1
94,decision-tree,"[0.0000000e+00 2.1659000e+04 8.9551000e+04 1.5145900e+05 1.5557300e+05
 1.5563900e+05 2.2785400e+05 2.5846700e+05 2.6988500e+05 2.7968600e+05
 3.4761100e+05 3.4780900e+05 3.4797400e+05 7.8914000e+05 9.9999999e+07]","[0.00265224 0.05049637 0.12267003 0.         0.         0.16103126
 0.03490888 0.03114535 0.02527782 0.10325974 0.         0.
 0.30164469 0.00349681]",0.6640753316416713,0.49307933813432026,1
95,kmeans,"[0.00000000e+00 4.17121793e+04 8.19604973e+04 1.22258599e+05
 1.66952454e+05 2.18200106e+05 2.68738485e+05 3.30420155e+05
 3.90885539e+05 4.44020407e+05 5.10122542e+05 5.68296374e+05
 6.52958880e+05 7.61376965e+05 9.99999990e+07]","[0.01598755 0.03716106 0.06716551 0.07284042 0.08664987 0.12309972
 0.1134983  0.07005482 0.06390576 0.04772559 0.04779967 0.03363461
 0.03567936 0.02138095]",0.41044815659585676,0.4930962142971955,1
96,random-forest,"[0.00000000e+00 2.14610000e+04 8.09992857e+04 1.00965857e+05
 1.50582143e+05 1.89940143e+05 2.15956714e+05 2.27902714e+05
 2.61261000e+05 2.78996143e+05 3.29729714e+05 3.42131429e+05
 3.67115571e+05 4.48113286e+05 5.69814143e+05 9.99999990e+07]","[0.00265224 0.05049637 0.02529264 0.09737739 0.06086828 0.0431175
 0.05704549 0.06605423 0.02527782 0.05931249 0.04394725 0.02664098
 0.09228034 0.09552526 0.09069492]",0.4133298285981398,0.4930669113946038,1
97,equal-width,"[0.00000000e+00 6.66666667e+06 1.33333333e+07 2.00000000e+07
 2.66666667e+07 3.33333333e+07 4.00000000e+07 4.66666667e+07
 5.33333333e+07 6.00000000e+07 6.66666667e+07 7.33333333e+07
 8.00000000e+07 8.66666667e+07 9.33333333e+07 1.00000000e+08]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.1634168]",0.8296752444170832,0.12337274245202168,1
98,equal-width-data,[       0.     6681060.467 99999999.   ],[0.8365832 0.       ],0.8296752444170832,0.4934160695870712,1
99,kbins,"[       0.          6681060.46666667 13346698.93333333 20012337.4
 26677975.86666667 33343614.33333334 40009252.8        46674891.26666667
 53340529.73333333 60006168.2        66671806.66666667 73337445.13333334
 80003083.6        86668722.06666666 93334360.53333333 99999999.        ]","[0.8365832 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.       ]",0.8296752444170832,0.12333330430866785,1
100,kbins-quantile,"[0.00000000e+00 9.13000000e+04 1.31384000e+05 1.71776000e+05
 2.06822000e+05 2.24422000e+05 2.64242000e+05 3.11806000e+05
 3.46258000e+05 4.04668000e+05 4.55128667e+05 5.49951600e+05
 7.36920800e+05 9.99999990e+07]","[0.06941769 0.07844125 0.06415765 0.05263002 0.07220329 0.06605423
 0.06885465 0.05968292 0.06901763 0.0661135  0.06197955 0.07128463
 0.03674618]",0.3937944178941758,0.493206647040904,1
101,decision-tree,"[0.0000000e+00 2.1637000e+04 2.1659000e+04 8.9551000e+04 1.5145900e+05
 1.5557300e+05 1.5563900e+05 2.2785400e+05 2.5846700e+05 2.6988500e+05
 2.7968600e+05 3.4761100e+05 3.4780900e+05 3.4797400e+05 7.8914000e+05
 9.9999999e+07]","[0.00265224 0.         0.05049637 0.12267003 0.         0.
 0.16103126 0.03490888 0.03114535 0.02527782 0.10325974 0.
 0.         0.30164469 0.00349681]",0.6640753316416713,0.4930664568082854,1
102,kmeans,"[0.00000000e+00 5.49418186e+04 1.00975481e+05 1.36904643e+05
 1.80941191e+05 2.24170858e+05 2.66383413e+05 3.19133154e+05
 3.55812297e+05 4.01981720e+05 4.55274137e+05 5.42207665e+05
 6.18456577e+05 6.71730123e+05 7.65838052e+05 9.99999990e+07]","[0.02304045 0.0554008  0.06941769 0.08882797 0.10016299 0.06605423
 0.06885465 0.07485553 0.05384501 0.0661135  0.06197955 0.0337976
 0.028745   0.02410728 0.02138095]",0.37838959345177736,0.49312884263300927,1
