ID,method,bins,distribution,kl_d,l2_norm,gpt_prompt
16,random-forest,[ 0.   2.5 16.5 30.5 76. ],[0.00425248 0.85990517 0.13204919 0.00379315],0.9632034442558178,0.9777313537301423,1
17,equal-width,[ 0. 20. 40. 60. 80.],[9.35101497e-01 6.43650911e-02 5.03778338e-04 2.96340199e-05],0.9049111483090729,0.8127485284317154,2
18,equal-width-data,[ 0.   19.75 38.5  57.25 76.  ],[9.35101497e-01 6.43058231e-02 5.63046377e-04 2.96340199e-05],0.911045019487291,0.8250067980826365,1
19,equal-frequency,[ 0.  8. 10. 14. 76.],[0.23782783 0.18090087 0.31486146 0.26640984],0.7490389893250975,0.9216990685588211,1
20,kbins,[ 0.   19.75 38.5  57.25 76.  ],[9.35101497e-01 6.43058231e-02 5.63046377e-04 2.96340199e-05],0.911045019487291,0.8250067980826365,1
21,kbins-quantile,[ 0.  8. 10. 14. 76.],[0.23782783 0.18090087 0.31486146 0.26640984],0.7490389893250975,0.9216990685588211,1
22,decision-tree,[ 0.   8.5 18.5 66.  76. ],[3.24655505e-01 5.91154245e-01 8.41606164e-02 2.96340199e-05],0.8809327237206849,0.8363595381289504,1
23,kmeans,[ 0.          5.67702947  9.92998837 14.9352261  76.        ],[0.0908579  0.3278708  0.36670618 0.21456512],0.7982826360869202,0.9265702958870073,1
24,random-forest,[ 0.    1.5  12.75 24.   38.25 76.  ],"[2.07438139e-04 6.70840124e-01 3.05215587e-01 2.31441695e-02
 5.92680397e-04]",0.8531936965806324,0.6104867177171817,1
25,equal-width,[ 0. 16. 32. 48. 64. 80.],"[8.28996888e-01 1.67965625e-01 2.91895096e-03 8.89020596e-05
 2.96340199e-05]",0.9241900720926975,0.6152058735693541,2
26,equal-width-data,[ 0. 16. 31. 46. 61. 76.],"[8.28996888e-01 1.67209957e-01 3.64498444e-03 1.18536079e-04
 2.96340199e-05]",0.9247313615935859,0.6317009917375873,2
27,equal-frequency,[ 0.  7.  9. 12. 15. 76.],[0.15777152 0.16688398 0.27100311 0.18977626 0.21456512],0.6437459722649305,0.544287576575804,1
28,kbins,[ 0. 16. 31. 46. 61. 76.],"[8.28996888e-01 1.67209957e-01 3.64498444e-03 1.18536079e-04
 2.96340199e-05]",0.9247313615935859,0.6317009917375873,1
29,kbins-quantile,[ 0.  7.  9. 12. 15. 76.],[0.15777152 0.16688398 0.27100311 0.18977626 0.21456512],0.6437459722649305,0.544287576575804,1
30,decision-tree,[ 0.   5.5  8.5 18.5 66.  76. ],"[9.08579049e-02 2.33797600e-01 5.91154245e-01 8.41606164e-02
 2.96340199e-05]",0.8278204062772052,0.6490631366931514,1
31,kmeans,[ 0.          5.67702947  9.49387164 13.27247904 17.8753922  76.        ],[0.0908579  0.3278708  0.31486146 0.15960883 0.10680101],0.6782354854762715,0.5535923869802857,1
32,random-forest,[ 0.   1.5 11.1 20.7 30.3 39.9 76. ],"[2.07438139e-04 5.95451178e-01 3.54215439e-01 4.63327900e-02
 3.25974218e-03 5.33412357e-04]",0.8131057015981571,0.5534578185034025,1
33,equal-width,"[ 0.         13.33333333 26.66666667 40.         53.33333333 66.66666667
 80.        ]","[7.33590162e-01 2.55726774e-01 1.01496518e-02 4.74144318e-04
 2.96340199e-05 2.96340199e-05]",0.9257151650914153,0.5125064182902539,1
34,equal-width-data,[ 0.  13.5 26.  38.5 51.  63.5 76. ],"[7.33590162e-01 2.52985628e-01 1.28315306e-02 5.03778338e-04
 5.92680397e-05 2.96340199e-05]",0.9252194813304815,0.5323584283329891,1
35,equal-frequency,[ 0.  7.  9. 10. 12. 16. 76.],[0.15777152 0.16688398 0.0940732  0.17692992 0.23333827 0.17100311],0.5825852556716759,0.5284915946482276,1
36,kbins,[ 0.  13.5 26.  38.5 51.  63.5 76. ],"[7.33590162e-01 2.52985628e-01 1.28315306e-02 5.03778338e-04
 5.92680397e-05 2.96340199e-05]",0.9252194813304815,0.5323584283329891,1
37,kbins-quantile,[ 0.  7.  9. 10. 12. 16. 76.],[0.15777152 0.16688398 0.0940732  0.17692992 0.23333827 0.17100311],0.5825852556716759,0.5284915946482276,1
38,decision-tree,[ 0.   5.5  8.5 18.5 42.5 66.  76. ],"[9.08579049e-02 2.33797600e-01 5.91154245e-01 8.38346422e-02
 3.25974218e-04 2.96340199e-05]",0.8214973534979362,0.5155596751187326,1
39,kmeans,"[ 0.          5.67702947  9.01283872 11.89277466 15.25937616 19.80413842
 76.        ]",[0.0908579  0.3278708  0.17692992 0.23333827 0.10610461 0.0648985 ],0.603974752777329,0.5364686446229487,1
40,random-forest,[ 0.   1.5  9.5 17.5 25.5 33.5 41.5 76. ],"[2.07438139e-04 4.18521262e-01 4.74470292e-01 9.33767966e-02
 1.16165358e-02 1.40761594e-03 4.00059268e-04]",0.7402701639579945,0.5139802603420238,1
41,equal-width,"[ 0.         11.42857143 22.85714286 34.28571429 45.71428571 57.14285714
 68.57142857 80.        ]","[5.95658616e-01 3.73788709e-01 2.91598755e-02 1.24462883e-03
 1.18536079e-04 0.00000000e+00 2.96340199e-05]",0.8533722866636307,0.4397762541202669,1
42,equal-width-data,[ 0.    11.714 22.429 33.143 43.857 54.571 65.286 76.   ],"[5.95658616e-01 3.73788709e-01 2.87449993e-02 1.55578604e-03
 1.92621129e-04 2.96340199e-05 2.96340199e-05]",0.8526271804347892,0.4622501638910307,1
43,equal-frequency,[ 0.  6.  8. 10. 11. 13. 16. 76.],"[0.0908579  0.14696992 0.18090087 0.09030968 0.16200919 0.15794933
 0.17100311]",0.5117174421700572,0.5218247467391313,1
44,kbins,"[ 0.         11.71428571 22.42857143 33.14285714 43.85714286 54.57142857
 65.28571429 76.        ]","[5.95658616e-01 3.73788709e-01 2.87449993e-02 1.55578604e-03
 1.92621129e-04 2.96340199e-05 2.96340199e-05]",0.8526271804347892,0.46225024374257073,1
45,kbins-quantile,[ 0.  6.  8. 10. 11. 13. 16. 76.],"[0.0908579  0.14696992 0.18090087 0.09030968 0.16200919 0.15794933
 0.17100311]",0.5117174421700572,0.5218247467391313,1
46,decision-tree,[ 0.   5.5  8.5 18.5 37.5 42.5 66.  76. ],"[9.08579049e-02 2.33797600e-01 5.91154245e-01 8.34790339e-02
 3.55608238e-04 3.25974218e-04 2.96340199e-05]",0.8169308414047431,0.4719024743535821,1
47,kmeans,"[ 0.          5.00572878  8.05371338 10.94086558 14.26586358 18.23094209
 22.80202855 76.        ]","[0.0908579  0.2337976  0.18438287 0.2763965  0.13037487 0.05363758
 0.03055267]",0.52098711689689,0.522899082836937,1
48,random-forest,"[ 0.          1.5         8.35714286 15.21428571 22.07142857 28.92857143
 35.78571429 42.64285714 76.        ]","[2.07438139e-04 3.24448066e-01 5.04341384e-01 1.40450437e-01
 2.43591643e-02 5.00814936e-03 8.29752556e-04 3.55608238e-04]",0.7032156375189433,0.48295711698707555,1
49,equal-width,[ 0. 10. 20. 30. 40. 50. 60. 70. 80.],"[4.18728701e-01 5.16372796e-01 5.99644392e-02 4.40065195e-03
 4.44510298e-04 5.92680397e-05 0.00000000e+00 2.96340199e-05]",0.8388694358719043,0.38219174765466357,2
50,equal-width-data,[ 0.    10.375 19.75  29.125 38.5   47.875 57.25  76.   ],"[5.09038376e-01 4.26063120e-01 5.99644392e-02 4.34138391e-03
 4.74144318e-04 8.89020596e-05 2.96340199e-05]",0.8195080466954079,0.48728749683704875,1
51,equal-frequency,[ 0.  6.  8.  9. 10. 12. 14. 17. 76.],"[0.0908579  0.14696992 0.08682768 0.0940732  0.17692992 0.13793155
 0.13056749 0.13584235]",0.4534580308300672,0.5138462982150949,1
52,kbins,[ 0.    10.375 19.75  29.125 38.5   47.875 57.25  66.625 76.   ],"[5.09038376e-01 4.26063120e-01 5.99644392e-02 4.34138391e-03
 4.74144318e-04 8.89020596e-05 0.00000000e+00 2.96340199e-05]",0.8195080466954079,0.4068625693644704,1
53,kbins-quantile,[ 0.  6.  8.  9. 10. 12. 14. 17. 76.],"[0.0908579  0.14696992 0.08682768 0.0940732  0.17692992 0.13793155
 0.13056749 0.13584235]",0.4534580308300672,0.5138462982150949,1
54,decision-tree,[ 0.   5.5  8.5 18.5 37.5 40.5 42.5 66.  76. ],"[9.08579049e-02 2.33797600e-01 5.91154245e-01 8.34790339e-02
 2.37072159e-04 1.18536079e-04 3.25974218e-04 2.96340199e-05]",0.8164040700253815,0.4416531973103699,1
55,kmeans,"[ 0.          4.27348337  7.0851765   9.48979428 11.89277466 14.8722197
 18.23094209 22.80202855 76.        ]","[0.04467328 0.19315454 0.18090087 0.17692992 0.18977626 0.13037487
 0.05363758 0.03055267]",0.44502745868551596,0.5102346291441197,1
56,random-forest,[ 0.     1.5    7.75  14.    20.25  26.5   32.75  39.    45.625 76.   ],"[2.07438139e-04 2.37620388e-01 4.95762335e-01 2.16283894e-01
 3.94428804e-02 8.32715958e-03 1.76322418e-03 4.44510298e-04
 1.48170099e-04]",0.6694926534081166,0.4509743767883896,1
57,equal-width,"[ 0.          8.88888889 17.77777778 26.66666667 35.55555556 44.44444444
 53.33333333 62.22222222 71.11111111 80.        ]","[3.24655505e-01 5.68543488e-01 9.61179434e-02 9.49770336e-03
 9.63105645e-04 1.62987109e-04 2.96340199e-05 0.00000000e+00
 2.96340199e-05]",0.7939902578421674,0.33370633110923587,1
58,equal-width-data,[ 0.     9.333 17.667 26.    34.333 42.667 51.    59.333 76.   ],"[4.18728701e-01 4.74470292e-01 9.33767966e-02 1.20314121e-02
 1.03719069e-03 2.66706179e-04 5.92680397e-05 2.96340199e-05]",0.7770363936572896,0.43654967727480853,1
59,equal-frequency,[ 0.  6.  7.  9. 10. 11. 12. 14. 17. 76.],"[0.0908579  0.06691362 0.16688398 0.0940732  0.09030968 0.08662024
 0.13793155 0.13056749 0.13584235]",0.4116827030451673,0.5110518160501482,1
60,kbins,"[ 0.          9.33333333 17.66666667 26.         34.33333333 42.66666667
 51.         59.33333333 67.66666667 76.        ]","[4.18728701e-01 4.74470292e-01 9.33767966e-02 1.20314121e-02
 1.03719069e-03 2.66706179e-04 5.92680397e-05 0.00000000e+00
 2.96340199e-05]",0.7770363936572896,0.3602996092999856,1
61,kbins-quantile,[ 0.  6.  7.  9. 10. 11. 12. 14. 17. 76.],"[0.0908579  0.06691362 0.16688398 0.0940732  0.09030968 0.08662024
 0.13793155 0.13056749 0.13584235]",0.4116827030451673,0.5110518160501482,1
62,decision-tree,[ 0.   5.5  8.5 18.5 30.5 37.5 40.5 42.5 66.  76. ],"[9.08579049e-02 2.33797600e-01 5.91154245e-01 8.03970959e-02
 3.08193806e-03 2.37072159e-04 1.18536079e-04 3.25974218e-04
 2.96340199e-05]",0.8097697299421809,0.4060049712585928,1
63,kmeans,"[ 0.          4.27348337  6.54471217  8.52002621 10.94086558 13.87983114
 17.24535679 21.17206623 26.11023622 76.        ]","[0.04467328 0.11309824 0.16688398 0.18438287 0.22455179 0.15960883
 0.06802489 0.02809305 0.01068306]",0.40477393127664596,0.4955889642102622,1
64,random-forest,"[ 0.          1.5         7.16666667 12.83333333 18.5        24.16666667
 29.83333333 35.5        41.16666667 47.16666667 76.        ]","[2.07438139e-04 2.37620388e-01 4.33219736e-01 2.44762187e-01
 6.61875833e-02 1.30686028e-02 3.74870351e-03 7.85301526e-04
 2.81523189e-04 1.18536079e-04]",0.5960079222119908,0.42362948953159674,1
65,equal-width,[ 0.  8. 16. 24. 32. 40. 48. 56. 64. 72. 80.],"[2.37827826e-01 5.91169062e-01 1.47266262e-01 2.06993629e-02
 2.50407468e-03 4.14876278e-04 5.92680397e-05 2.96340199e-05
 0.00000000e+00 2.96340199e-05]",0.7702001308457891,0.29126581325193723,1
66,equal-width-data,[ 0.   8.5 16.  23.5 31.  38.5 46.  53.5 61.  76. ],"[3.24655505e-01 5.04341384e-01 1.47266262e-01 1.99436954e-02
 3.20047414e-03 4.44510298e-04 8.89020596e-05 2.96340199e-05
 2.96340199e-05]",0.7673312554990876,0.39259231205154965,1
67,equal-frequency,[ 0.  6.  7.  8.  9. 10. 12. 13. 15. 18. 76.],"[0.0908579  0.06691362 0.0800563  0.08682768 0.0940732  0.17692992
 0.07538895 0.11438732 0.10776411 0.10680101]",0.3600394110746057,0.5030044182339939,1
68,kbins,[ 0.   8.5 16.  23.5 31.  38.5 46.  53.5 61.  68.5 76. ],"[3.24655505e-01 5.04341384e-01 1.47266262e-01 1.99436954e-02
 3.20047414e-03 4.44510298e-04 8.89020596e-05 2.96340199e-05
 0.00000000e+00 2.96340199e-05]",0.7673312554990876,0.3195895907726184,1
69,kbins-quantile,[ 0.  6.  7.  8.  9. 10. 12. 13. 15. 18. 76.],"[0.0908579  0.06691362 0.0800563  0.08682768 0.0940732  0.17692992
 0.07538895 0.11438732 0.10776411 0.10680101]",0.3600394110746057,0.5030044182339939,1
70,decision-tree,[ 0.   5.5  8.5 18.5 24.5 30.5 37.5 40.5 42.5 66.  76. ],"[9.08579049e-02 2.33797600e-01 5.91154245e-01 6.61875833e-02
 1.42095125e-02 3.08193806e-03 2.37072159e-04 1.18536079e-04
 3.25974218e-04 2.96340199e-05]",0.7310967015374581,0.38024894961281364,1
71,kmeans,"[ 0.          3.52238806  5.59164156  7.52028767  9.48979428 11.46533748
 13.45323834 15.86525505 19.21847092 23.84157465 76.        ]","[0.01687657 0.07398133 0.14696992 0.18090087 0.17692992 0.13793155
 0.09540673 0.10610461 0.04116165 0.02373685]",0.35120912847051844,0.4926773966598931,1
72,random-forest,[ 0.    1.5   6.8  12.1  17.4  22.7  28.   33.3  38.55 42.9  49.2  76.  ],"[2.07438139e-04 1.57564084e-01 5.13276041e-01 2.22151430e-01
 7.62483331e-02 2.26403912e-02 6.10460809e-03 1.21499481e-03
 2.37072159e-04 2.66706179e-04 8.89020596e-05]",0.6083383054431026,0.3953033533563861,1
73,equal-width,"[ 0.          7.27272727 14.54545455 21.81818182 29.09090909 36.36363636
 43.63636364 50.90909091 58.18181818 65.45454545 72.72727273 80.        ]","[2.37827826e-01 5.47607053e-01 1.75789006e-01 3.38420507e-02
 4.01540969e-03 6.66765447e-04 1.62987109e-04 5.92680397e-05
 0.00000000e+00 0.00000000e+00 2.96340199e-05]",0.7271008368907343,0.25312500250069747,1
74,equal-width-data,"[ 0.     7.818 14.636 21.455 28.273 35.091 41.909 48.727 55.545 62.364
 76.   ]","[2.37827826e-01 5.47607053e-01 1.75789006e-01 3.25826048e-02
 5.00814936e-03 7.85301526e-04 3.11157208e-04 2.96340199e-05
 2.96340199e-05 2.96340199e-05]",0.7145442871847371,0.353362785515029,1
75,equal-frequency,[ 0.  6.  7.  8.  9. 10. 11. 12. 13. 15. 18. 76.],"[0.0908579  0.06691362 0.0800563  0.08682768 0.0940732  0.09030968
 0.08662024 0.07538895 0.11438732 0.10776411 0.10680101]",0.3182653514278335,0.5005713542958616,1
76,kbins,"[ 0.          7.81818182 14.63636364 21.45454545 28.27272727 35.09090909
 41.90909091 48.72727273 55.54545455 62.36363636 69.18181818 76.        ]","[2.37827826e-01 5.47607053e-01 1.75789006e-01 3.25826048e-02
 5.00814936e-03 7.85301526e-04 3.11157208e-04 2.96340199e-05
 2.96340199e-05 0.00000000e+00 2.96340199e-05]",0.7145442871847371,0.2830368390185747,1
77,kbins-quantile,[ 0.  6.  7.  8.  9. 10. 11. 12. 13. 15. 18. 76.],"[0.0908579  0.06691362 0.0800563  0.08682768 0.0940732  0.09030968
 0.08662024 0.07538895 0.11438732 0.10776411 0.10680101]",0.3182653514278335,0.5005713542958616,1
78,decision-tree,[ 0.   5.5  8.5 18.5 24.5 30.5 31.5 37.5 40.5 42.5 66.  76. ],"[9.08579049e-02 2.33797600e-01 5.91154245e-01 6.61875833e-02
 1.42095125e-02 7.55667506e-04 2.32627056e-03 2.37072159e-04
 1.18536079e-04 3.25974218e-04 2.96340199e-05]",0.7306193345640362,0.3644119652874469,1
79,kmeans,"[ 0.          3.52238806  6.17536054  8.52002621 10.48957374 12.45343216
 14.8722197  17.8625731  20.43448667 23.26300409 28.02543507 76.        ]","[0.01687657 0.14089495 0.16688398 0.18438287 0.16200919 0.11438732
 0.10776411 0.05667506 0.02638909 0.01754334 0.00619351]",0.3156546898994249,0.4782116725684149,1
80,random-forest,"[ 0.          1.5         6.40909091 11.31818182 16.22727273 21.13636364
 26.04545455 30.95454545 35.86363636 39.77272727 43.59090909 49.54545455
 76.        ]","[2.07438139e-04 1.57564084e-01 4.37887094e-01 2.68499037e-01
 9.70662320e-02 2.80930508e-02 6.88990962e-03 2.60779375e-03
 6.51948437e-04 2.81523189e-04 1.62987109e-04 8.89020596e-05]",0.5700242495741845,0.37358759203233527,1
81,equal-width,"[ 0.          6.66666667 13.33333333 20.         26.66666667 33.33333333
 40.         46.66666667 53.33333333 60.         66.66666667 73.33333333
 80.        ]","[1.57771522e-01 5.75818640e-01 2.01511335e-01 5.42154393e-02
 8.87538895e-03 1.27426285e-03 3.85242258e-04 8.89020596e-05
 2.96340199e-05 0.00000000e+00 0.00000000e+00 2.96340199e-05]",0.7012370504225212,0.2181999671043141,1
82,equal-width-data,[ 0.    7.25 13.5  19.75 26.   32.25 38.5  44.75 51.   57.25 76.  ],"[2.37827826e-01 4.95762335e-01 2.01511335e-01 5.14742925e-02
 1.10683064e-02 1.76322418e-03 3.70425248e-04 1.33353089e-04
 5.92680397e-05 2.96340199e-05]",0.6636941958871599,0.3796380265033251,1
83,kbins,"[ 0.    7.25 13.5  19.75 26.   32.25 38.5  44.75 51.   57.25 63.5  69.75
 76.  ]","[2.37827826e-01 4.95762335e-01 2.01511335e-01 5.14742925e-02
 1.10683064e-02 1.76322418e-03 3.70425248e-04 1.33353089e-04
 5.92680397e-05 0.00000000e+00 0.00000000e+00 2.96340199e-05]",0.6636941958871599,0.2495893730788502,1
84,kbins-quantile,[ 0.  5.  7.  8.  9. 10. 11. 12. 14. 16. 19. 76.],"[0.04467328 0.11309824 0.0800563  0.08682768 0.0940732  0.09030968
 0.08662024 0.13793155 0.09540673 0.08681286 0.08419025]",0.31713188439281936,0.498689355536855,1
85,decision-tree,[ 0.   5.5  8.5 18.5 21.5 24.5 30.5 31.5 37.5 40.5 42.5 66.  76. ],"[9.08579049e-02 2.33797600e-01 5.91154245e-01 4.54141354e-02
 2.07734479e-02 1.42095125e-02 7.55667506e-04 2.32627056e-03
 2.37072159e-04 1.18536079e-04 3.25974218e-04 2.96340199e-05]",0.6992838851052824,0.3497299545283762,1
86,kmeans,"[ 0.          3.52238806  5.59164156  7.52028767  9.48979428 11.46533748
 13.         14.45659264 16.85543608 19.82512235 23.26300409 28.45812808
 76.        ]","[0.01687657 0.07398133 0.14696992 0.18090087 0.17692992 0.07538895
 0.11438732 0.07872277 0.07094384 0.04116165 0.01754334 0.00619351]",0.2841701756779771,0.47262197135752926,1
87,random-forest,"[ 0.          1.5         6.08333333 10.66666667 15.25       19.83333333
 24.41666667 29.         33.58333333 38.16666667 41.125      44.41666667
 51.66666667 76.        ]","[2.07438139e-04 1.57564084e-01 3.51266854e-01 3.19958512e-01
 1.06104608e-01 4.68958364e-02 1.18091569e-02 4.38583494e-03
 1.21499481e-03 1.92621129e-04 1.77804119e-04 1.33353089e-04
 8.89020596e-05]",0.5481359063067475,0.34852606099280703,1
88,equal-width,"[ 0.          6.15384615 12.30769231 18.46153846 24.61538462 30.76923077
 36.92307692 43.07692308 49.23076923 55.38461538 61.53846154 67.69230769
 73.84615385 80.        ]","[1.57771522e-01 5.13276041e-01 2.44762187e-01 6.61875833e-02
 1.42095125e-02 2.87449993e-03 6.66765447e-04 1.62987109e-04
 2.96340199e-05 2.96340199e-05 0.00000000e+00 0.00000000e+00
 2.96340199e-05]",0.6612156182528632,0.18577486934919485,1
89,equal-width-data,"[ 0.     6.769 12.538 18.308 24.077 29.846 35.615 41.385 47.154 52.923
 58.692 76.   ]","[1.57771522e-01 5.13276041e-01 2.44762187e-01 6.61875833e-02
 1.30686028e-02 3.74870351e-03 7.85301526e-04 2.81523189e-04
 5.92680397e-05 2.96340199e-05 2.96340199e-05]",0.6501218659166281,0.3453417342912798,1
90,equal-frequency,[ 0.  5.  6.  7.  8.  9. 10. 11. 12. 13. 14. 16. 19. 76.],"[0.04467328 0.04618462 0.06691362 0.0800563  0.08682768 0.0940732
 0.09030968 0.08662024 0.07538895 0.0625426  0.09540673 0.08681286
 0.08419025]",0.23336818955919614,0.4896777765085861,1
91,kbins,"[ 0.          6.76923077 12.53846154 18.30769231 24.07692308 29.84615385
 35.61538462 41.38461538 47.15384615 52.92307692 58.69230769 64.46153846
 70.23076923 76.        ]","[1.57771522e-01 5.13276041e-01 2.44762187e-01 6.61875833e-02
 1.30686028e-02 3.74870351e-03 7.85301526e-04 2.81523189e-04
 5.92680397e-05 2.96340199e-05 0.00000000e+00 0.00000000e+00
 2.96340199e-05]",0.6501218659166281,0.2185531454182158,1
92,kbins-quantile,[ 0.  5.  6.  7.  8.  9. 10. 11. 12. 13. 14. 16. 19. 76.],"[0.04467328 0.04618462 0.06691362 0.0800563  0.08682768 0.0940732
 0.09030968 0.08662024 0.07538895 0.0625426  0.09540673 0.08681286
 0.08419025]",0.23336818955919614,0.4896777765085861,1
93,decision-tree,[ 0.   5.5  8.5 17.5 18.5 21.5 24.5 30.5 31.5 37.5 40.5 42.5 66.  76. ],"[9.08579049e-02 2.33797600e-01 5.68543488e-01 2.26107571e-02
 4.54141354e-02 2.07734479e-02 1.42095125e-02 7.55667506e-04
 2.32627056e-03 2.37072159e-04 1.18536079e-04 3.25974218e-04
 2.96340199e-05]",0.6683544985744664,0.33682079950170907,1
94,kmeans,"[ 0.          3.52238806  5.59164156  7.52028767  9.48979428 11.
 12.45343216 14.45659264 16.45234249 18.86169935 21.42013626 24.5104712
 30.26211454 76.        ]","[0.01687657 0.07398133 0.14696992 0.18090087 0.17692992 0.07538895
 0.11438732 0.07872277 0.0516521  0.04541414 0.02077345 0.01420951
 0.00379315]",0.27405150792034183,0.46228902870888755,1
95,random-forest,"[ 0.          1.5         5.65384615  9.80769231 13.96153846 18.11538462
 22.26923077 26.42307692 30.57692308 34.73076923 38.88461538 41.76923077
 44.34615385 49.92307692 76.        ]","[2.07438139e-04 9.06504667e-02 3.27870796e-01 3.14861461e-01
 1.82219588e-01 5.36375759e-02 1.98696103e-02 6.88990962e-03
 2.40035561e-03 8.00118536e-04 1.92621129e-04 1.77804119e-04
 1.33353089e-04 8.89020596e-05]",0.5124039199800803,0.33572387962561856,1
96,equal-width,"[ 0.          5.71428571 11.42857143 17.14285714 22.85714286 28.57142857
 34.28571429 40.         45.71428571 51.42857143 57.14285714 62.85714286
 68.57142857 74.28571429 80.        ]","[9.08579049e-02 5.04800711e-01 2.97540376e-01 7.62483331e-02
 2.43591643e-02 4.80071122e-03 8.59386576e-04 3.85242258e-04
 5.92680397e-05 5.92680397e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.96340199e-05]",0.669481154987787,0.15535390500560664,1
97,equal-width-data,"[ 0.     6.357 11.714 17.071 22.429 27.786 33.143 38.5   43.857 49.214
 54.571 59.929 76.   ]","[1.57771522e-01 4.37887094e-01 2.97540376e-01 7.62483331e-02
 2.26403912e-02 6.10460809e-03 1.21499481e-03 3.40791228e-04
 1.62987109e-04 2.96340199e-05 2.96340199e-05 2.96340199e-05]",0.6151904329958449,0.31326327375324026,1
98,kbins,"[ 0.          6.35714286 11.71428571 17.07142857 22.42857143 27.78571429
 33.14285714 38.5        43.85714286 49.21428571 54.57142857 59.92857143
 65.28571429 70.64285714 76.        ]","[1.57771522e-01 4.37887094e-01 2.97540376e-01 7.62483331e-02
 2.26403912e-02 6.10460809e-03 1.21499481e-03 3.40791228e-04
 1.62987109e-04 2.96340199e-05 2.96340199e-05 0.00000000e+00
 0.00000000e+00 2.96340199e-05]",0.6151904329958449,0.18944788361437137,1
99,kbins-quantile,[ 0.  5.  6.  7.  8.  9. 10. 11. 12. 13. 15. 16. 19. 76.],"[0.04467328 0.04618462 0.06691362 0.0800563  0.08682768 0.0940732
 0.09030968 0.08662024 0.07538895 0.11438732 0.04356201 0.08681286
 0.08419025]",0.2519722105033765,0.48910880055357264,1
100,decision-tree,"[ 0.   5.5  8.5 17.5 18.5 21.5 24.5 29.5 30.5 31.5 37.5 40.5 42.5 66.
 76. ]","[9.08579049e-02 2.33797600e-01 5.68543488e-01 2.26107571e-02
 4.54141354e-02 2.07734479e-02 1.30686028e-02 1.14090976e-03
 7.55667506e-04 2.32627056e-03 2.37072159e-04 1.18536079e-04
 3.25974218e-04 2.96340199e-05]",0.6483511954338801,0.3238025159264186,1
101,kmeans,"[ 0.          3.52238806  5.59164156  7.52028767  9.         10.
 11.         12.45343216 14.45659264 16.45234249 18.46039604 20.80931838
 24.5104712  30.78744939 76.        ]","[0.01687657 0.07398133 0.14696992 0.18090087 0.         0.17692992
 0.07538895 0.11438732 0.07872277 0.0516521  0.03406431 0.03212328
 0.01420951 0.00379315]",0.2766794959923483,0.459304995050159,1
102,random-forest,"[ 0.          1.5         5.35714286  9.21428571 13.07142857 16.92857143
 20.78571429 24.64285714 28.5        32.35714286 36.21428571 39.78571429
 41.71428571 44.92857143 50.57142857 76.        ]","[2.07438139e-04 9.06504667e-02 3.27870796e-01 3.14861461e-01
 1.30567491e-01 8.57164024e-02 3.21232775e-02 1.18091569e-02
 3.83760557e-03 1.43724996e-03 3.85242258e-04 1.33353089e-04
 1.77804119e-04 1.33353089e-04 8.89020596e-05]",0.4780211130817289,0.31838190709184244,1
