ID,method,bins,distribution,kl_d,l2_norm,gpt_prompt
53,kbins-quantile,[ 0. 15.],[1.],0.9667109939151207,0.5632174290239753,1
54,decision-tree,[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  6.5  9.5 15. ],"[9.81626908e-01 1.27278115e-02 3.57089939e-03 1.02237368e-03
 5.77863387e-04 1.77804119e-04 1.33353089e-04 1.18536079e-04
 4.44510298e-05]",0.002339023321901168,0.5192083899057276,1
55,kmeans,"[0.00000000e+00 3.70883879e-15 1.00000000e+00 2.00000000e+00
 3.00000000e+00 4.00000000e+00 5.00000000e+00 6.40000000e+00
 9.75000000e+00 1.50000000e+01]","[9.81626908e-01 0.00000000e+00 1.62987109e-02 0.00000000e+00
 1.02237368e-03 5.77863387e-04 3.11157208e-04 1.18536079e-04
 4.44510298e-05]",0.059360240804439135,0.5159056116948335,1
56,random-forest,"[ 0.          0.5         1.83333333  3.16666667  4.5         5.83333333
  7.5         8.5         9.16666667  9.83333333 15.        ]","[9.81626908e-01 1.27278115e-02 4.59327308e-03 5.77863387e-04
 1.77804119e-04 2.22255149e-04 0.00000000e+00 2.96340199e-05
 0.00000000e+00 4.44510298e-05]",0.003133953561934799,0.4733980036082467,1
57,equal-width,[ 0.  2.  4.  6.  8. 10. 12. 14. 16. 18. 20.],"[9.94354719e-01 4.59327308e-03 7.55667506e-04 2.22255149e-04
 2.96340199e-05 2.96340199e-05 0.00000000e+00 1.48170099e-05
 0.00000000e+00 0.00000000e+00]",0.992073907794895,0.26803615855506235,1
58,equal-width-data,[ 0.   1.5  3.   4.5  6.   7.5  9.  10.5 12.  15. ],"[9.94354719e-01 3.57089939e-03 1.60023707e-03 1.77804119e-04
 2.22255149e-04 0.00000000e+00 4.44510298e-05 1.48170099e-05
 1.48170099e-05]",0.9877315345126179,0.4668389255398001,1
59,kbins,[ 0.   1.5  3.   4.5  6.   7.5  9.  10.5 12.  13.5 15. ],"[9.94354719e-01 3.57089939e-03 1.60023707e-03 1.77804119e-04
 2.22255149e-04 0.00000000e+00 4.44510298e-05 1.48170099e-05
 0.00000000e+00 1.48170099e-05]",0.9877315345126179,0.41501294295023994,2
60,kbins-quantile,[ 0. 15.],[1.],0.9667109939151207,0.5632174290239753,1
61,decision-tree,[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  6.5  8.   9.5 15. ],"[9.81626908e-01 1.27278115e-02 3.57089939e-03 1.02237368e-03
 5.77863387e-04 1.77804119e-04 1.33353089e-04 8.89020596e-05
 2.96340199e-05 4.44510298e-05]",0.0015511728167783012,0.4984919403805409,1
62,kmeans,"[0.00000000e+00 3.70536934e-15 1.00000000e+00 2.00000000e+00
 3.00000000e+00 4.00000000e+00 5.00000000e+00 6.00000000e+00
 7.00000000e+00 9.75000000e+00 1.50000000e+01]","[9.81626908e-01 0.00000000e+00 1.62987109e-02 0.00000000e+00
 1.02237368e-03 5.77863387e-04 1.77804119e-04 1.33353089e-04
 1.18536079e-04 4.44510298e-05]",0.059234548742091,0.5016521732376154,1
63,random-forest,[ 0.    0.5   1.8   3.1   4.4   5.7   7.25  8.4   9.05  9.7  10.7  15.  ],"[9.81626908e-01 1.27278115e-02 4.59327308e-03 5.77863387e-04
 1.77804119e-04 2.22255149e-04 0.00000000e+00 2.96340199e-05
 0.00000000e+00 1.48170099e-05 2.96340199e-05]",0.002235234800514019,0.44282252301577596,1
64,equal-width,"[ 0.          1.81818182  3.63636364  5.45454545  7.27272727  9.09090909
 10.90909091 12.72727273 14.54545455 16.36363636 18.18181818 20.        ]","[9.94354719e-01 4.59327308e-03 7.55667506e-04 2.22255149e-04
 2.96340199e-05 1.48170099e-05 1.48170099e-05 0.00000000e+00
 1.48170099e-05 0.00000000e+00 0.00000000e+00]",0.9862225222314164,0.23482731847768124,1
65,equal-width-data,"[ 0.     1.364  2.727  4.091  5.455  6.818  8.182  9.545 10.909 12.273
 15.   ]","[9.94354719e-01 3.57089939e-03 1.60023707e-03 1.77804119e-04
 1.33353089e-04 8.89020596e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05 1.48170099e-05]",0.9868485090044604,0.4410194340301664,1
66,kbins,"[ 0.          1.36363636  2.72727273  4.09090909  5.45454545  6.81818182
  8.18181818  9.54545455 10.90909091 12.27272727 13.63636364 15.        ]","[9.94354719e-01 3.57089939e-03 1.60023707e-03 1.77804119e-04
 1.33353089e-04 8.89020596e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 1.48170099e-05]",0.9868485090044604,0.39042187602199185,1
67,kbins-quantile,[ 0. 15.],[1.],0.9667109939151207,0.5632174290239753,1
68,decision-tree,[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  6.5  8.   9.5 15. ],"[9.81626908e-01 1.27278115e-02 3.57089939e-03 1.02237368e-03
 5.77863387e-04 1.77804119e-04 1.33353089e-04 8.89020596e-05
 2.96340199e-05 4.44510298e-05]",0.0015511728167783012,0.4984919403805409,1
69,kmeans,"[0.00000000e+00 3.71230824e-15 1.00000000e+00 2.00000000e+00
 3.00000000e+00 4.00000000e+00 5.00000000e+00 6.00000000e+00
 7.00000000e+00 9.00000000e+00 1.05000000e+01 1.50000000e+01]","[9.81626908e-01 0.00000000e+00 1.62987109e-02 0.00000000e+00
 1.02237368e-03 5.77863387e-04 1.77804119e-04 1.33353089e-04
 8.89020596e-05 4.44510298e-05 2.96340199e-05]",0.05767367153789549,0.47185720002057085,1
70,random-forest,"[ 0.          0.5         1.59090909  2.68181818  3.77272727  4.86363636
  5.95454545  7.31818182  8.31818182  8.86363636  9.40909091  9.95454545
 15.        ]","[9.81626908e-01 1.27278115e-02 3.57089939e-03 1.02237368e-03
 5.77863387e-04 1.77804119e-04 2.22255149e-04 0.00000000e+00
 0.00000000e+00 2.96340199e-05 0.00000000e+00 4.44510298e-05]",0.002222839585265146,0.43961807011341325,1
71,equal-width,"[ 0.          1.66666667  3.33333333  5.          6.66666667  8.33333333
 10.         11.66666667 13.33333333 15.         16.66666667 18.33333333
 20.        ]","[9.94354719e-01 4.59327308e-03 5.77863387e-04 3.11157208e-04
 8.89020596e-05 2.96340199e-05 2.96340199e-05 0.00000000e+00
 0.00000000e+00 1.48170099e-05 0.00000000e+00 0.00000000e+00]",0.9862587436464363,0.20376703904913918,1
72,equal-width-data,[ 0.    1.25  2.5   3.75  5.    6.25  7.5  10.   11.25 15.  ],"[9.94354719e-01 3.57089939e-03 1.02237368e-03 5.77863387e-04
 3.11157208e-04 8.89020596e-05 2.96340199e-05 2.96340199e-05
 1.48170099e-05]",0.9876733944778666,0.4843467723436914,1
73,kbins,"[ 0.    1.25  2.5   3.75  5.    6.25  7.5   8.75 10.   11.25 12.5  13.75
 15.  ]","[9.94354719e-01 3.57089939e-03 1.02237368e-03 5.77863387e-04
 3.11157208e-04 8.89020596e-05 0.00000000e+00 2.96340199e-05
 2.96340199e-05 0.00000000e+00 0.00000000e+00 1.48170099e-05]",0.9876733944778666,0.3675130470689685,1
74,kbins-quantile,[ 0. 15.],[1.],0.9667109939151207,0.5632174290239753,1
75,decision-tree,[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  6.5  8.   9.5 15. ],"[9.81626908e-01 1.27278115e-02 3.57089939e-03 1.02237368e-03
 5.77863387e-04 1.77804119e-04 1.33353089e-04 8.89020596e-05
 2.96340199e-05 4.44510298e-05]",0.0015511728167783012,0.4984919403805409,1
76,kmeans,"[0.00000000e+00 3.70883879e-15 1.00000000e+00 2.00000000e+00
 3.00000000e+00 4.00000000e+00 5.00000000e+00 6.00000000e+00
 7.00000000e+00 9.00000000e+00 1.00000000e+01 1.10000000e+01
 1.50000000e+01]","[9.81626908e-01 0.00000000e+00 1.62987109e-02 0.00000000e+00
 1.02237368e-03 5.77863387e-04 1.77804119e-04 1.33353089e-04
 8.89020596e-05 2.96340199e-05 1.48170099e-05 2.96340199e-05]",0.057683375925312697,0.43950964008182236,1
77,random-forest,[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  6.5  8.   8.5  9.   9.5 10.  15. ],"[9.81626908e-01 1.27278115e-02 3.57089939e-03 1.02237368e-03
 5.77863387e-04 1.77804119e-04 1.33353089e-04 8.89020596e-05
 0.00000000e+00 0.00000000e+00 2.96340199e-05 0.00000000e+00
 4.44510298e-05]",0.0006524540553575209,0.42377523816428786,1
78,equal-width,"[ 0.          1.53846154  3.07692308  4.61538462  6.15384615  7.69230769
  9.23076923 10.76923077 12.30769231 13.84615385 15.38461538 16.92307692
 18.46153846 20.        ]","[9.94354719e-01 4.59327308e-03 5.77863387e-04 3.11157208e-04
 8.89020596e-05 2.96340199e-05 1.48170099e-05 1.48170099e-05
 0.00000000e+00 1.48170099e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.9854057697045179,0.17444212850166707,1
79,equal-width-data,"[ 0.     1.154  2.308  3.462  4.615  5.769  6.923  8.077  9.231 10.385
 11.538 15.   ]","[9.94354719e-01 3.57089939e-03 1.02237368e-03 5.77863387e-04
 1.77804119e-04 1.33353089e-04 8.89020596e-05 2.96340199e-05
 1.48170099e-05 1.48170099e-05 1.48170099e-05]",0.9861582620931736,0.43821924683521685,1
80,kbins,"[ 0.          1.15384615  2.30769231  3.46153846  4.61538462  5.76923077
  6.92307692  8.07692308  9.23076923 10.38461538 11.53846154 12.69230769
 13.84615385 15.        ]","[9.94354719e-01 3.57089939e-03 1.02237368e-03 5.77863387e-04
 1.77804119e-04 1.33353089e-04 8.89020596e-05 2.96340199e-05
 1.48170099e-05 1.48170099e-05 0.00000000e+00 0.00000000e+00
 1.48170099e-05]",0.9861582620931736,0.3459470577127085,1
81,kbins-quantile,[ 0. 15.],[1.],0.9667109939151207,0.5632174290239753,1
82,decision-tree,[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  6.5  8.   9.5 15. ],"[9.81626908e-01 1.27278115e-02 3.57089939e-03 1.02237368e-03
 5.77863387e-04 1.77804119e-04 1.33353089e-04 8.89020596e-05
 2.96340199e-05 4.44510298e-05]",0.0015511728167783012,0.4984919403805409,1
83,kmeans,"[0.00000000e+00 3.70536934e-15 1.00000000e+00 2.00000000e+00
 3.00000000e+00 4.00000000e+00 5.00000000e+00 6.00000000e+00
 7.00000000e+00 9.00000000e+00 1.00000000e+01 1.10000000e+01
 1.50000000e+01]","[9.81626908e-01 0.00000000e+00 1.62987109e-02 0.00000000e+00
 1.02237368e-03 5.77863387e-04 1.77804119e-04 1.33353089e-04
 8.89020596e-05 2.96340199e-05 1.48170099e-05 2.96340199e-05]",0.05838313116231186,0.43950964008182236,1
84,random-forest,"[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  6.5  8.   8.5  9.   9.5 10.  11.
 15. ]","[9.81626908e-01 1.27278115e-02 3.57089939e-03 1.02237368e-03
 5.77863387e-04 1.77804119e-04 1.33353089e-04 8.89020596e-05
 0.00000000e+00 0.00000000e+00 2.96340199e-05 0.00000000e+00
 1.48170099e-05 2.96340199e-05]",0.0,0.3913057055975012,1
85,equal-width,"[ 0.          1.42857143  2.85714286  4.28571429  5.71428571  7.14285714
  8.57142857 10.         11.42857143 12.85714286 14.28571429 15.71428571
 17.14285714 18.57142857 20.        ]","[9.94354719e-01 3.57089939e-03 1.60023707e-03 1.77804119e-04
 2.22255149e-04 0.00000000e+00 2.96340199e-05 2.96340199e-05
 0.00000000e+00 0.00000000e+00 1.48170099e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",0.9859022991483541,0.14655578829974503,1
86,equal-width-data,"[ 0.     1.071  2.143  3.214  4.286  5.357  6.429  7.5    9.643 10.714
 11.786 15.   ]","[9.94354719e-01 3.57089939e-03 1.02237368e-03 5.77863387e-04
 1.77804119e-04 1.33353089e-04 8.89020596e-05 2.96340199e-05
 1.48170099e-05 1.48170099e-05 1.48170099e-05]",0.9861582620931736,0.43664314850144437,1
87,kbins,"[ 0.          1.07142857  2.14285714  3.21428571  4.28571429  5.35714286
  6.42857143  7.5         8.57142857  9.64285714 10.71428571 11.78571429
 12.85714286 13.92857143 15.        ]","[9.94354719e-01 3.57089939e-03 1.02237368e-03 5.77863387e-04
 1.77804119e-04 1.33353089e-04 8.89020596e-05 0.00000000e+00
 2.96340199e-05 1.48170099e-05 1.48170099e-05 0.00000000e+00
 0.00000000e+00 1.48170099e-05]",0.9861582620931736,0.32548248247768274,1
88,kbins-quantile,[ 0. 15.],[1.],0.9667109939151207,0.5632174290239753,1
89,decision-tree,[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  6.5  8.   9.5 15. ],"[9.81626908e-01 1.27278115e-02 3.57089939e-03 1.02237368e-03
 5.77863387e-04 1.77804119e-04 1.33353089e-04 8.89020596e-05
 2.96340199e-05 4.44510298e-05]",0.0015511728167783012,0.4984919403805409,1
90,kmeans,"[0.00000000e+00 3.70883879e-15 1.00000000e+00 2.00000000e+00
 3.00000000e+00 4.00000000e+00 5.00000000e+00 6.00000000e+00
 7.00000000e+00 9.00000000e+00 1.00000000e+01 1.10000000e+01
 1.50000000e+01]","[9.81626908e-01 0.00000000e+00 1.62987109e-02 0.00000000e+00
 1.02237368e-03 5.77863387e-04 1.77804119e-04 1.33353089e-04
 8.89020596e-05 2.96340199e-05 1.48170099e-05 2.96340199e-05]",0.05771146439382502,0.43950964008182236,1
91,random-forest,"[ 0.          0.5         1.42857143  2.35714286  3.28571429  4.21428571
  5.14285714  6.07142857  7.25        8.21428571  8.67857143  9.14285714
  9.60714286 10.14285714 11.07142857 15.        ]","[9.81626908e-01 1.27278115e-02 3.57089939e-03 1.02237368e-03
 5.77863387e-04 1.77804119e-04 1.33353089e-04 8.89020596e-05
 0.00000000e+00 0.00000000e+00 2.96340199e-05 0.00000000e+00
 1.48170099e-05 1.48170099e-05 1.48170099e-05]",0.0,0.37578997720453045,1
92,equal-width,"[ 0.          1.33333333  2.66666667  4.          5.33333333  6.66666667
  8.          9.33333333 10.66666667 12.         13.33333333 14.66666667
 16.         17.33333333 18.66666667 20.        ]","[9.94354719e-01 3.57089939e-03 1.02237368e-03 7.55667506e-04
 1.33353089e-04 8.89020596e-05 2.96340199e-05 1.48170099e-05
 1.48170099e-05 0.00000000e+00 0.00000000e+00 1.48170099e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.9845227441963604,0.11988743473388364,1
93,equal-width-data,[ 0.  1.  2.  3.  4.  5.  6.  7.  9. 10. 11. 15.],"[9.81626908e-01 1.27278115e-02 3.57089939e-03 1.02237368e-03
 5.77863387e-04 1.77804119e-04 1.33353089e-04 8.89020596e-05
 2.96340199e-05 1.48170099e-05 2.96340199e-05]",0.9861582620931736,0.45271300722177865,1
94,kbins,[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9. 10. 11. 12. 13. 14. 15.],"[9.81626908e-01 1.27278115e-02 3.57089939e-03 1.02237368e-03
 5.77863387e-04 1.77804119e-04 1.33353089e-04 8.89020596e-05
 0.00000000e+00 2.96340199e-05 1.48170099e-05 1.48170099e-05
 0.00000000e+00 0.00000000e+00 1.48170099e-05]",0.9861582620931736,0.30594163708750277,1
95,kbins-quantile,[ 0. 15.],[1.],0.9667109939151207,0.5632174290239753,1
96,decision-tree,[ 0.   0.5  1.5  2.5  3.5  4.5  5.5  6.5  8.   9.5 15. ],"[9.81626908e-01 1.27278115e-02 3.57089939e-03 1.02237368e-03
 5.77863387e-04 1.77804119e-04 1.33353089e-04 8.89020596e-05
 2.96340199e-05 4.44510298e-05]",0.0015511728167783012,0.4984919403805409,1
97,kmeans,"[0.00000000e+00 3.70883879e-15 1.00000000e+00 2.00000000e+00
 3.00000000e+00 4.00000000e+00 5.00000000e+00 6.00000000e+00
 7.00000000e+00 9.00000000e+00 1.00000000e+01 1.10000000e+01
 1.50000000e+01]","[9.81626908e-01 0.00000000e+00 1.62987109e-02 0.00000000e+00
 1.02237368e-03 5.77863387e-04 1.77804119e-04 1.33353089e-04
 8.89020596e-05 2.96340199e-05 1.48170099e-05 2.96340199e-05]",0.05771146439382502,0.43950964008182236,1
98,random-forest,"[ 0.          0.5         1.36666667  2.23333333  3.1         3.96666667
  4.83333333  5.7         6.56666667  7.43333333  7.9         8.33333333
  8.76666667  9.2         9.63333333 10.26666667 15.        ]","[9.81626908e-01 1.27278115e-02 3.57089939e-03 1.02237368e-03
 0.00000000e+00 5.77863387e-04 1.77804119e-04 1.33353089e-04
 8.89020596e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.96340199e-05 0.00000000e+00 1.48170099e-05 2.96340199e-05]",0.0006524540553575209,0.379104930638239,1
99,equal-width,"[ 0.    1.25  2.5   3.75  5.    6.25  7.5   8.75 10.   11.25 12.5  13.75
 15.   16.25 17.5  18.75 20.  ]","[9.94354719e-01 3.57089939e-03 1.02237368e-03 5.77863387e-04
 3.11157208e-04 8.89020596e-05 0.00000000e+00 2.96340199e-05
 2.96340199e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.48170099e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.9853476296697666,0.09426838327999609,1
