Age_ID,Fare_ID,SibSp_ID,Age_bins,Fare_bins,SibSp_bins,utility,l2_norm,KLDiv,gpt_semantics,Estimated,Explored
2,73,1,[ 0.   40.21 80.  ],[  0.  60. 120. 180. 240. 300. 360. 420. 480. 540. 600.],[ 0.  5. 10.],0.3557422969187675,0.4115347856910489,0.7498642259276408,2.0,1,1
10,20,1,[  0.    33.33  66.67 100.  ],[  0.   128.08 256.17 384.25 513.  ],[ 0.  5. 10.],0.3478057889822595,0.4516373236617324,0.7567748590421896,2.0,1,1
10,46,1,[  0.    33.33  66.67 100.  ],[  0.    85.71 171.43 257.14 342.86 428.57 514.29 600.  ],[ 0.  5. 10.],0.3454715219421101,0.491009323082802,0.7774609436515636,2.0,1,1
10,68,1,[  0.    33.33  66.67 100.  ],[  0.    56.93 113.85 170.78 227.7  284.63 341.55 398.48 455.4  512.33],[ 0.  5. 10.],0.3389355742296918,0.4637470119766904,0.784469276325601,2.0,1,1
10,73,1,[  0.    33.33  66.67 100.  ],[  0.  60. 120. 180. 240. 300. 360. 420. 480. 540. 600.],[ 0.  5. 10.],0.3408029878618113,0.4170657418538687,0.7821153730586992,2.333333333333333,1,1
11,20,1,[ 0.   26.95 53.47 80.  ],[  0.   128.08 256.17 384.25 513.  ],[ 0.  5. 10.],0.326797385620915,0.4626426509866674,0.7977583165603201,1.6666666666666667,1,1
11,46,1,[ 0.   26.95 53.47 80.  ],[  0.    85.71 171.43 257.14 342.86 428.57 514.29 600.  ],[ 0.  5. 10.],0.3244631185807656,0.502014650407737,0.8184444011696942,1.6666666666666667,1,1
11,68,1,[ 0.   26.95 53.47 80.  ],[  0.    56.93 113.85 170.78 227.7  284.63 341.55 398.48 455.4  512.33],[ 0.  5. 10.],0.3179271708683473,0.4747523393016253,0.8254527338437317,1.6666666666666667,1,1
12,20,1,[ 0. 23. 34. 80.],[  0.   128.08 256.17 384.25 513.  ],[ 0.  5. 10.],0.3160597572362278,0.4645223385626555,0.8374975728258763,1.6666666666666667,1,1
12,46,1,[ 0. 23. 34. 80.],[  0.    85.71 171.43 257.14 342.86 428.57 514.29 600.  ],[ 0.  5. 10.],0.3137254901960784,0.5038943379837252,0.8581836574352503,1.6666666666666667,1,1
12,68,1,[ 0. 23. 34. 80.],[  0.    56.93 113.85 170.78 227.7  284.63 341.55 398.48 455.4  512.33],[ 0.  5. 10.],0.3071895424836601,0.4766320268776134,0.8651919901092878,1.6666666666666667,1,1
12,73,1,[ 0. 23. 34. 80.],[  0.  60. 120. 180. 240. 300. 360. 420. 480. 540. 600.],[ 0.  5. 10.],0.3090569561157796,0.4299507567547918,0.862838086842386,2.0,1,1
12,75,0,[ 0. 23. 34. 80.],"[  0.     7.75   7.91   9.2   13.    15.74  26.    29.12  46.9   79.52
 513.  ]",[0. 1. 2. 3. 4. 5. 6. 7. 8.],0.2521008403361344,0.6952580048135079,0.9571728958668092,2.0,1,1
19,46,1,[  0.  25.  50.  75. 100.],[  0.    85.71 171.43 257.14 342.86 428.57 514.29 600.  ],[ 0.  5. 10.],0.3211951447245565,0.5191876356814923,0.824958820217355,2.6666666666666665,1,1
19,73,1,[  0.  25.  50.  75. 100.],[  0.  60. 120. 180. 240. 300. 360. 420. 480. 540. 600.],[ 0.  5. 10.],0.3165266106442577,0.4452440544525589,0.8296132496244907,3.0,1,1
27,0,0,[ 0.    0.91 11.12 26.   52.12 80.  ],[  0.  10.  20.  30.  40.  50. 100. 600.],[0. 1. 2. 3. 4. 5. 6. 7. 8.],0.1928104575163398,0.9472614275423984,0.997502598666334,3.0,1,1
27,46,1,[ 0.    0.91 11.12 26.   52.12 80.  ],[  0.    85.71 171.43 257.14 342.86 428.57 514.29 600.  ],[ 0.  5. 10.],0.3048552754435107,0.5961781370314373,0.881250527024695,1.6666666666666667,1,1
27,57,0,[ 0.    0.91 11.12 26.   52.12 80.  ],[  0.     7.78   8.05  11.24  15.74  26.    33.38  73.5  513.  ],[0. 1. 2. 3. 4. 5. 6. 7. 8.],0.2693744164332399,0.7955328643168347,0.9391180332098336,2.0,1,1
27,57,27,[ 0.    0.91 11.12 26.   52.12 80.  ],[  0.     7.78   8.05  11.24  15.74  26.    33.38  73.5  513.  ],[0. 1. 3. 4. 5.],0.2698412698412698,0.6299732424714156,0.9317002308272272,1.0,1,1
27,66,0,[ 0.    0.91 11.12 26.   52.12 80.  ],[  0.     7.75   7.92  10.46  13.    20.52  26.55  39.51  77.96 513.  ],[0. 1. 2. 3. 4. 5. 6. 7. 8.],0.2502334267040149,0.7894833258404118,0.9603825799805884,2.0,1,1
27,68,1,[ 0.    0.91 11.12 26.   52.12 80.  ],[  0.    56.93 113.85 170.78 227.7  284.63 341.55 398.48 455.4  512.33],[ 0.  5. 10.],0.2983193277310924,0.5689158259253256,0.8882588596987325,1.6666666666666667,1,1
27,72,0,[ 0.    0.91 11.12 26.   52.12 80.  ],"[  0.     2.01   8.42  12.29  15.68  22.2   29.99  38.9   56.66  79.6
 513.  ]",[0. 1. 2. 3. 4. 5. 6. 7. 8.],0.215219421101774,0.7890292949939396,0.994024024277956,2.0,1,1
27,73,1,[ 0.    0.91 11.12 26.   52.12 80.  ],[  0.  60. 120. 180. 240. 300. 360. 420. 480. 540. 600.],[ 0.  5. 10.],0.3001867413632119,0.522234555802504,0.8859049564318305,2.0,1,1
