ID,method,bins,distribution,kl_d,l2_norm,gpt_prompt
50,equal-width-data,[0.    0.123 0.246 0.369 0.492 0.615 0.738 0.861 1.   ],"[0.04629679 0.10278736 0.14260685 0.16474648 0.15901248 0.14595169
 0.13448367 0.10411468]",0.39359626381218393,0.45007323828541945,1
51,equal-frequency,[0.    0.223 0.335 0.432 0.527 0.622 0.725 0.842 1.   ],"[0.12774091 0.12163525 0.13002389 0.1183966  0.13151049 0.12110433
 0.12880276 0.12078577]",0.38540109901095165,0.4681613582480415,1
52,kbins,[0.    0.123 0.246 0.369 0.492 0.615 0.738 0.861 0.984],"[0.04629679 0.10278736 0.14260685 0.16474648 0.15901248 0.14595169
 0.13448367 0.10411468]",0.39359626381218393,0.45271637326916603,1
53,kbins-quantile,[0.    0.223 0.335 0.432 0.527 0.622 0.725 0.842 0.984],"[0.12774091 0.12163525 0.13002389 0.1183966  0.13151049 0.12110433
 0.12880276 0.12078577]",0.38540109901095165,0.4708948443850336,1
54,decision-tree,"[0.         0.09875    0.1065     0.44150001 0.4505     0.6715
 0.6735     0.67450002 1.        ]","[0.02909477 0.00514999 0.35773825 0.0144412  0.28452349 0.
 0.         0.3090523 ]",0.8864055884500399,0.46676739518896915,1
55,kmeans,"[0.         0.11049512 0.2366007  0.35221584 0.46594342 0.57493691
 0.68576773 0.79858227 1.        ]","[0.03897    0.09869923 0.14090788 0.1393682  0.14627024 0.13835944
 0.1248739  0.1725511 ]",0.3691024369965178,0.4644416176359567,1
56,random-forest,"[0.         0.0335     0.07301875 0.0997     0.445125   0.51200001
 0.65925    0.72874998 0.87387501 1.        ]","[0.00169896 0.01794531 0.00945049 0.36288824 0.09376161 0.17849748
 0.08616937 0.15317229 0.09641625]",0.5408359894006637,0.3797463411153791,1
57,equal-width,"[0.         0.11111111 0.22222222 0.33333333 0.44444444 0.55555556
 0.66666667 0.77777778 0.88888889 1.        ]","[0.03897    0.08877091 0.12163525 0.14260685 0.14536767 0.13841253
 0.12954606 0.10708787 0.08760287]",0.30527652837022634,0.40293082825277116,1
58,equal-width-data,[0.    0.109 0.219 0.328 0.437 0.547 0.656 0.765 0.875 1.   ],"[0.03424476 0.08436422 0.11876825 0.14202283 0.14494293 0.13989912
 0.13055482 0.10878683 0.09641625]",0.3034173301612131,0.4068176926920397,1
59,equal-frequency,[0.    0.207 0.312 0.398 0.487 0.569 0.657 0.749 0.856 1.   ],"[0.10947704 0.11584816 0.10459251 0.11197239 0.1097425  0.1126095
 0.10942394 0.11377754 0.11255641]",0.29337879016242263,0.4258572500279003,1
60,kbins,"[0.         0.10933333 0.21866667 0.328      0.43733333 0.54666667
 0.656      0.76533333 0.87466667 0.984     ]","[0.03424476 0.08436422 0.11876825 0.14202283 0.14494293 0.13989912
 0.13055482 0.10878683 0.09641625]",0.3034173301612131,0.409320304390109,1
61,kbins-quantile,[0.    0.207 0.312 0.398 0.487 0.569 0.657 0.749 0.856 0.984],"[0.10947704 0.11584816 0.10459251 0.11197239 0.1097425  0.1126095
 0.10942394 0.11377754 0.11255641]",0.29337879016242263,0.4283883991876173,1
62,decision-tree,"[0.         0.09875    0.1065     0.44150001 0.4505     0.6665
 0.6715     0.6735     0.67450002 1.        ]","[0.02909477 0.00514999 0.35773825 0.0144412  0.269339   0.0151845
 0.         0.         0.3090523 ]",0.8520842501776832,0.4299821382517677,1
63,kmeans,"[0.         0.09401497 0.20307013 0.30628672 0.40537551 0.50726101
 0.60647331 0.70783125 0.81318499 1.        ]","[0.02909477 0.08038227 0.10634457 0.12678524 0.12699761 0.13437749
 0.12243164 0.12280329 0.15078312]",0.2863729291324413,0.42360286588498786,1
64,random-forest,"[0.         0.03335    0.06486111 0.09992222 0.36316667 0.45572223
 0.54483334 0.66916667 0.75372222 0.91183334 1.        ]","[0.00169896 0.01348553 0.01391027 0.26259623 0.11473321 0.11791877
 0.15142023 0.10799044 0.15789753 0.05834882]",0.3697699485417242,0.3462969039770004,1
65,equal-width,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],"[0.02909477 0.07183435 0.11489249 0.1140961  0.12651978 0.14754447
 0.12243164 0.10103531 0.09434563 0.07820547]",0.23416075707634088,0.3650841617662798,1
66,equal-width-data,"[0.     0.0984 0.197  0.295  0.394  0.492  0.59   0.689  0.787  0.886
 1.    ]","[0.02909477 0.07183435 0.10321211 0.12577648 0.12651978 0.12073268
 0.12540483 0.11436156 0.09546058 0.08760287]",0.22546229781405946,0.3697734113312181,1
67,equal-frequency,[0.    0.193 0.291 0.372 0.449 0.527 0.603 0.682 0.77  0.869 1.   ],"[0.10092912 0.10321211 0.09944253 0.08839926 0.10581364 0.10618529
 0.09859304 0.09222193 0.1010884  0.10411468]",0.21673160729658103,0.3884623291936946,1
68,kbins,"[0.     0.0984 0.1968 0.2952 0.3936 0.492  0.5904 0.6888 0.7872 0.8856
 0.984 ]","[0.02909477 0.07183435 0.10321211 0.12577648 0.12651978 0.13522697
 0.11091054 0.11436156 0.09546058 0.08760287]",0.22546229781405946,0.3720619299071858,1
69,kbins-quantile,[0.    0.193 0.291 0.372 0.449 0.527 0.603 0.682 0.77  0.869 0.984],"[0.10092912 0.10321211 0.09944253 0.08839926 0.10581364 0.10618529
 0.09859304 0.09222193 0.1010884  0.10411468]",0.21673160729658103,0.3908380776402953,1
70,decision-tree,"[0.         0.04965    0.09875    0.1065     0.44150001 0.4505
 0.6665     0.6715     0.6735     0.67450002 1.        ]","[0.0079108  0.02118397 0.00514999 0.35773825 0.0144412  0.269339
 0.0151845  0.         0.         0.3090523 ]",0.8115509945779006,0.3816477003090386,1
71,kmeans,"[0.         0.09015467 0.194674   0.29083582 0.38124183 0.47457358
 0.56241639 0.64886941 0.73574883 0.82675862 1.        ]","[0.02909477 0.07183435 0.10321211 0.11181311 0.11398991 0.12168835
 0.09912397 0.11064508 0.09885851 0.13973985]",0.2023061720032585,0.3886317295800241,1
72,random-forest,"[0.         0.02845    0.069165   0.09698    0.2395     0.3771
 0.47099999 0.5727     0.6758     0.76510001 0.9166     1.        ]","[0.00021237 0.01497213 0.01391027 0.10857446 0.16591452 0.1263605
 0.1342713  0.12673215 0.10384922 0.14685426 0.05834882]",0.2319390861094246,0.3190736405157384,1
73,bayesian-blocks,"[0.      0.02845 0.0344  0.03875 0.04005 0.05285 0.1115  0.1575  0.2635
 0.3285  0.3295  0.3755  0.3765  0.4925  0.5105  0.5905  0.5915  0.6665
 0.6745  0.8185  0.9435  0.9595  0.9645  0.9675  0.9735  0.984  ]","[0.00021237 0.00148659 0.         0.00621184 0.00260154 0.02845766
 0.02723653 0.10135386 0.06981683 0.         0.06620653 0.
 0.15285373 0.02930714 0.10591983 0.         0.08409875 0.0151845
 0.15826918 0.11744093 0.00610565 0.01767985 0.         0.00822936
 0.00132732]",0.0,0.0,1
