ID,method,bins,distribution,kl_d,l2_norm,gpt_prompt
34,equal-width-data,[      0.  309891.  607782.  905673. 1203564. 1501455. 1799346.],"[9.44836740e-01 5.39952217e-02 9.55667640e-04 5.30926467e-05
 1.06185293e-04 5.30926467e-05]",0.8746181790240042,0.583744552883959,1
35,equal-frequency,[      0.  172360.  194000.  211306.  230373.  261399. 1799346.],[0.16665782 0.16655163 0.16671091 0.16671091 0.16665782 0.16671091],0.7462840013356489,0.5177803847231459,1
36,kbins,[      0.  309891.  607782.  905673. 1203564. 1501455. 1799346.],"[9.44836740e-01 5.39952217e-02 9.55667640e-04 5.30926467e-05
 1.06185293e-04 5.30926467e-05]",0.8746181790240042,0.583744552883959,1
37,kbins-quantile,[      0.  172360.  194000.  211306.  230373.  261399. 1799346.],[0.16665782 0.16655163 0.16671091 0.16671091 0.16665782 0.16671091],0.7462840013356489,0.5177803847231459,1
38,decision-tree,[      0.   114349.   172926.5  218867.   218875.5  328333.  1799346. ],[0.01507831 0.15508362 0.40801699 0.00053093 0.38380674 0.03748341],0.8268332131934164,0.5262519028524342,1
39,kmeans,"[      0.          145476.36056532  194348.83778493  235313.81066395
  294558.88548387  421551.5675     1799346.        ]",[0.05803026 0.27756836 0.36702947 0.22054685 0.06817096 0.0086541 ],0.6992380561814988,0.5399831980737284,1
40,random-forest,"[      0.           52556.          120142.41666667  172930.
  189776.25        219181.16666667  298422.83333333 1799346.        ]","[0.00037165 0.01868861 0.15110167 0.12428989 0.2866472  0.34844704
 0.07045394]",0.7820672634251751,0.5070638342558704,1
41,equal-width,"[      0.          257142.85714286  514285.71428571  771428.57142857
 1028571.42857143 1285714.28571429 1542857.14285714 1800000.        ]","[8.17626759e-01 1.79771702e-01 2.12370587e-03 2.65463233e-04
 1.06185293e-04 5.30926467e-05 5.30926467e-05]",0.9658014220758466,0.49032724041467823,1
42,equal-width-data,"[      0.     267335.143  522670.286  778005.429 1033340.571 1288675.714
 1544010.857 1799346.   ]","[8.56702947e-01 1.41173347e-01 1.64587205e-03 2.65463233e-04
 1.06185293e-04 5.30926467e-05 5.30926467e-05]",0.9815591164685857,0.4896258085367179,1
43,equal-frequency,"[      0.     167618.143  189000.     203906.     218093.     237106.
  267625.    1799346.   ]","[0.14287231 0.14250066 0.14313778 0.14271303 0.14281922 0.14308468
 0.14287231]",0.6981363939609987,0.5112613987813643,1
44,kbins,"[      0.          267335.14285714  522670.28571429  778005.42857143
 1033340.57142857 1288675.71428571 1544010.85714286 1799346.        ]","[8.56702947e-01 1.41173347e-01 1.64587205e-03 2.65463233e-04
 1.06185293e-04 5.30926467e-05 5.30926467e-05]",0.9815591164685857,0.48962580854209214,1
45,kbins-quantile,"[      0.          167618.14285714  189000.          203906.
  218093.          237106.          267625.         1799346.        ]","[0.14287231 0.14250066 0.14313778 0.14271303 0.14281922 0.14308468
 0.14287231]",0.6981363939609987,0.5112613987822807,1
46,decision-tree,"[      0.   114349.   155335.   172926.5  218867.   218875.5  328333.
 1799346. ]","[0.01507831 0.0692859  0.08579772 0.40801699 0.00053093 0.38380674
 0.03748341]",0.8040080774430248,0.507354478666106,1
47,kmeans,"[      0.          132162.41746988  180328.90027959  216056.86864407
  257033.15765279  316154.86965662  439715.74916388 1799346.        ]","[0.03451022 0.18593045 0.3285373  0.26811787 0.13512079 0.04135917
 0.00642421]",0.6481750458160902,0.517661702600093,1
48,random-forest,"[      0.           52556.          119621.          171533.35714286
  187065.57142857  206060.21428571  232812.42857143  271050.07142857
 1799346.        ]","[0.00037165 0.01821078 0.14398726 0.10655694 0.18003716 0.23631537
 0.18401911 0.13050173]",0.6966288305497277,0.5036778147269625,1
49,equal-width,"[      0.  225000.  450000.  675000.  900000. 1125000. 1350000. 1575000.
 1800000.]","[6.26705601e-01 3.67825856e-01 4.72524555e-03 5.30926467e-04
 5.30926467e-05 5.30926467e-05 5.30926467e-05 5.30926467e-05]",0.9306354906692647,0.4202459866694327,1
50,equal-width-data,"[      0.    235418.25  458836.5   682254.75  905673.   1129091.25
 1352509.5  1575927.75 1799346.  ]","[7.03159012e-01 2.92009557e-01 4.08813379e-03 5.30926467e-04
 5.30926467e-05 5.30926467e-05 5.30926467e-05 5.30926467e-05]",0.9275703260712759,0.41960023334913743,1
51,equal-frequency,"[      0.    163980.5   184339.5   198600.    211306.    224856.25
  242844.    272699.5  1799346.  ]","[0.12503318 0.12498009 0.124927   0.12498009 0.12508628 0.12498009
 0.12498009 0.12503318]",0.6563957784343935,0.506907608556442,1
52,kbins,"[      0.    235418.25  458836.5   682254.75  905673.   1129091.25
 1352509.5  1575927.75 1799346.  ]","[7.03159012e-01 2.92009557e-01 4.08813379e-03 5.30926467e-04
 5.30926467e-05 5.30926467e-05 5.30926467e-05 5.30926467e-05]",0.9275703260712759,0.41960023334913743,1
53,kbins-quantile,"[      0.    163980.5   184339.5   198600.    211306.    224856.25
  242844.    272699.5  1799346.  ]","[0.12503318 0.12498009 0.124927   0.12498009 0.12508628 0.12498009
 0.12498009 0.12503318]",0.6563957784343935,0.506907608556442,1
54,decision-tree,"[      0.    53802.5  114349.   155335.   172926.5  218867.   218875.5
  328333.  1799346. ]","[0.00042474 0.01465357 0.0692859  0.08579772 0.40801699 0.00053093
 0.38380674 0.03748341]",0.8017827387672978,0.5035048632978412,1
55,kmeans,"[      0.          127324.03394834  174422.59932127  207601.68481903
  241984.26767557  288874.49908173  373260.31040268  554779.84705882
 1799346.        ]","[0.02782055 0.15295992 0.28324927 0.28128484 0.1681975  0.06880807
 0.01614016 0.00153969]",0.6271540560737856,0.5033376730405874,1
56,random-forest,"[      0.      53802.5    120045.625  168008.375  179406.125  195883.5
  218021.125  240826.25   308749.25  1799346.   ]","[0.00042474 0.01863552 0.12630741 0.06679055 0.13867799 0.21980356
 0.16883462 0.20408813 0.05643748]",0.6670591584735588,0.49910470280930486,1
57,equal-width,"[      0.  200000.  400000.  600000.  800000. 1000000. 1200000. 1400000.
 1600000. 1800000.]","[3.91505177e-01 5.96442793e-01 1.08839926e-02 6.90204407e-04
 2.65463233e-04 5.30926467e-05 1.06185293e-04 0.00000000e+00
 5.30926467e-05]",0.9526136860509371,0.36345319539487286,1
58,equal-width-data,"[      0.  210594.  409188.  607782.  806376. 1004970. 1203564. 1402158.
 1799346.]","[4.92221927e-01 4.97106451e-01 9.50358375e-03 7.43297053e-04
 2.12370587e-04 5.30926467e-05 1.06185293e-04 5.30926467e-05]",0.9385669975404564,0.4499870269088978,1
59,equal-frequency,"[      0.     161535.667  180643.333  194000.     205501.     216733.
  230373.     248413.     278186.    1799346.   ]","[0.11112291 0.11112291 0.11096363 0.11122909 0.11106982 0.11112291
 0.11101672 0.11122909 0.11112291]",0.6195151628453746,0.5032504617806677,1
60,kbins,"[      0.  210594.  409188.  607782.  806376. 1004970. 1203564. 1402158.
 1600752. 1799346.]","[4.92221927e-01 4.97106451e-01 9.50358375e-03 7.43297053e-04
 2.12370587e-04 5.30926467e-05 1.06185293e-04 0.00000000e+00
 5.30926467e-05]",0.9385669975404564,0.36279893272992614,1
61,kbins-quantile,"[      0.          161535.66666667  180643.33333333  194000.
  205501.          216733.          230373.          248413.
  278186.         1799346.        ]","[0.11112291 0.11112291 0.11096363 0.11122909 0.11106982 0.11112291
 0.11101672 0.11122909 0.11112291]",0.6195061298874533,0.5032504617825893,1
62,decision-tree,"[      0.    53802.5  114349.   155335.   172926.5  188171.   218867.
  218875.5  328333.  1799346. ]","[0.00042474 0.01465357 0.0692859  0.08579772 0.10793735 0.30007964
 0.00053093 0.38380674 0.03748341]",0.7610613933280252,0.49760398473908385,1
63,kmeans,"[      0.          124362.37384744  170501.85647182  203169.55060591
  234446.10776471  272950.03191489  328661.34414226  432898.26470588
  681845.48       1799346.        ]","[0.0238386  0.13384656 0.26418901 0.27470135 0.17886913 0.0873374
 0.02999735 0.0064773  0.0007433 ]",0.5866542991122411,0.48860086529245617,1
64,random-forest,"[      0.           52556.          116043.44444444  156624.61111111
  173729.5         188389.27777778  207574.44444444  233846.66666667
  266621.88888889  307790.27777778 1799346.        ]","[0.00037165 0.01571542 0.07263074 0.08574462 0.10581364 0.18359437
 0.22845766 0.16118928 0.08924874 0.05723387]",0.6012429001768392,0.4952738338953502,1
65,equal-width,"[      0.  180000.  360000.  540000.  720000.  900000. 1080000. 1260000.
 1440000. 1620000. 1800000.]","[2.17042740e-01 7.61560924e-01 1.95911866e-02 1.11494558e-03
 4.77833820e-04 5.30926467e-05 5.30926467e-05 5.30926467e-05
 0.00000000e+00 5.30926467e-05]",0.9656793897338304,0.315033533673029,1
66,equal-width-data,"[      0.   190734.6  369469.2  548203.8  726938.4  905673.  1084407.6
 1263142.2 1441876.8 1799346. ]","[3.04698699e-01 6.76241041e-01 1.74143881e-02 9.55667640e-04
 4.77833820e-04 5.30926467e-05 5.30926467e-05 5.30926467e-05
 5.30926467e-05]",0.9435086763827026,0.39664542635628264,1
67,equal-frequency,"[      0.   159242.   177337.   190348.   200796.6  211306.   221511.6
  234954.2  253165.   282742.4 1799346. ]","[0.10002655 0.09997345 0.09997345 0.10002655 0.09992036 0.10007964
 0.09997345 0.09997345 0.10002655 0.10002655]",0.5865991110426392,0.5001068795926498,1
68,kbins,"[      0.   190734.6  369469.2  548203.8  726938.4  905673.  1084407.6
 1263142.2 1441876.8 1620611.4 1799346. ]","[3.04698699e-01 6.76241041e-01 1.74143881e-02 9.55667640e-04
 4.77833820e-04 5.30926467e-05 5.30926467e-05 5.30926467e-05
 0.00000000e+00 5.30926467e-05]",0.9435086763827026,0.3143382924811646,1
69,kbins-quantile,"[      0.   159242.   177337.   190348.   200796.6  211306.   221511.6
  234954.2  253165.   282742.4 1799346. ]","[0.10002655 0.09997345 0.09997345 0.10002655 0.09992036 0.10007964
 0.09997345 0.09997345 0.10002655 0.10002655]",0.5865991110426392,0.5001068795926498,1
70,decision-tree,"[      0.    53802.5  114349.   155335.   172926.5  173122.5  188171.
  218867.   218875.5  328333.  1799346. ]","[0.00042474 0.01465357 0.0692859  0.08579772 0.00116804 0.10676931
 0.30007964 0.00053093 0.38380674 0.03748341]",0.7604190627353119,0.49423234986490083,1
71,kmeans,"[      0.          117923.9688196   162953.31168831  193162.80342061
  220321.55015576  252650.43446292  293663.30293367  354424.00180505
  457295.11764706  732109.25       1799346.        ]","[0.01746748 0.10076984 0.20706132 0.26615344 0.20541545 0.12503318
 0.05473852 0.01847624 0.00419432 0.0006902 ]",0.5559262395147289,0.4779919182002976,1
72,random-forest,"[      0.    52556.   118523.4  157983.2  175721.9  189010.3  199228.
  218030.1  234005.2  267681.1  314374.3 1799346. ]","[0.00037165 0.01752057 0.07576321 0.09551367 0.09726573 0.09588532
 0.1884258  0.12328113 0.16325989 0.09360234 0.0491107 ]",0.5656075630497117,0.4934968345544368,1
73,equal-width,"[      0.          163636.36363636  327272.72727273  490909.09090909
  654545.45454545  818181.81818182  981818.18181818 1145454.54545455
 1309090.90909091 1472727.27272727 1636363.63636364 1800000.        ]","[1.23228033e-01 8.38492169e-01 3.47756836e-02 2.60153969e-03
 4.77833820e-04 2.12370587e-04 5.30926467e-05 5.30926467e-05
 5.30926467e-05 0.00000000e+00 5.30926467e-05]",0.9593367722825854,0.27235685586171265,1
74,equal-width-data,"[      0.  174486.  336972.  499458.  661944.  824430.  986916. 1149402.
 1311888. 1474374. 1799346.]","[1.81045925e-01 7.86461375e-01 2.91478630e-02 2.44226175e-03
 4.77833820e-04 2.12370587e-04 5.30926467e-05 5.30926467e-05
 5.30926467e-05 5.30926467e-05]",0.9554033764898222,0.3501312739277025,1
75,equal-frequency,"[      0.     157162.545  174640.091  187467.727  197253.     206666.
  215714.     226088.545  238951.182  257219.364  287072.727 1799346.   ]","[0.0909477  0.09089461 0.09089461 0.09084152 0.09089461 0.0909477
 0.0909477  0.09089461 0.09089461 0.09089461 0.0909477 ]",0.5569781626900911,0.4971661351355867,1
76,kbins,"[      0.  174486.  336972.  499458.  661944.  824430.  986916. 1149402.
 1311888. 1474374. 1636860. 1799346.]","[1.81045925e-01 7.86461375e-01 2.91478630e-02 2.44226175e-03
 4.77833820e-04 2.12370587e-04 5.30926467e-05 5.30926467e-05
 5.30926467e-05 0.00000000e+00 5.30926467e-05]",0.9554033764898222,0.2716026294139693,1
77,kbins-quantile,"[      0.          157162.54545455  174640.09090909  187467.72727273
  197253.          206666.          215714.          226088.54545455
  238951.18181818  257219.36363636  287072.72727273 1799346.        ]","[0.0909477  0.09089461 0.09089461 0.09084152 0.09089461 0.0909477
 0.0909477  0.09089461 0.09089461 0.09089461 0.0909477 ]",0.5569781626900911,0.49716613513201935,1
78,decision-tree,"[      0.    53802.5   91772.   114349.   155335.   172926.5  173122.5
  188171.   218867.   218875.5  328333.  1799346. ]","[0.00042474 0.00488452 0.00976905 0.0692859  0.08579772 0.00116804
 0.10676931 0.30007964 0.00053093 0.38380674 0.03748341]",0.7542434282900724,0.49172436799053454,1
79,kmeans,"[      0.          115255.27478043  159943.20191205  189145.55340265
  214028.27978022  241470.64926493  275825.83506173  323663.40446927
  401036.59731544  517153.57534247  779633.28571429 1799346.        ]","[0.01576852 0.08691266 0.18508097 0.24082825 0.21343244 0.14181046
 0.07470135 0.0296257  0.00950358 0.00185824 0.00047783]",0.523941366335805,0.46649622041475236,1
80,random-forest,"[      0.           42967.          115807.36363636  155095.
  172923.31818182  186573.72727273  190321.59090909  205515.68181818
  218125.5         233328.31818182  267980.          312761.45454545
 1799346.        ]","[0.00021237 0.01576852 0.0678524  0.08632864 0.09487656 0.03461641
 0.14483674 0.12752854 0.11754712 0.16846297 0.0902575  0.05171224]",0.5528600724714843,0.4915124271045158,1
81,equal-width,"[      0.  150000.  300000.  450000.  600000.  750000.  900000. 1050000.
 1200000. 1350000. 1500000. 1650000. 1800000.]","[6.94451818e-02 8.62330767e-01 6.27555084e-02 4.30050438e-03
 6.37111760e-04 3.18555880e-04 5.30926467e-05 0.00000000e+00
 5.30926467e-05 5.30926467e-05 0.00000000e+00 5.30926467e-05]",0.9568587906153028,0.2338578949110689,1
82,equal-width-data,"[      0.   160945.5  309891.   458836.5  607782.   756727.5  905673.
 1054618.5 1352509.5 1501455.  1799346. ]","[1.08202814e-01 8.36633926e-01 5.03318290e-02 3.66339262e-03
 6.37111760e-04 3.18555880e-04 5.30926467e-05 5.30926467e-05
 5.30926467e-05 5.30926467e-05]",0.9511577142519175,0.3521660904366605,1
83,equal-frequency,"[      0.   154920.5  172360.   184339.5  194000.   202626.   211306.
  219400.   230373.   242844.   261399.   290453.  1799346. ]","[0.08335546 0.08330236 0.08335546 0.08319618 0.08330236 0.08340855
 0.08335546 0.08335546 0.08335546 0.08330236 0.08335546 0.08335546]",0.5296511314011307,0.4943552296945042,1
84,kbins,"[      0.   160945.5  309891.   458836.5  607782.   756727.5  905673.
 1054618.5 1203564.  1352509.5 1501455.  1650400.5 1799346. ]","[1.08202814e-01 8.36633926e-01 5.03318290e-02 3.66339262e-03
 6.37111760e-04 3.18555880e-04 5.30926467e-05 0.00000000e+00
 5.30926467e-05 5.30926467e-05 0.00000000e+00 5.30926467e-05]",0.9511577142519175,0.23303424896267477,1
85,kbins-quantile,"[      0.   154920.5  172360.   184339.5  194000.   202626.   211306.
  219400.   230373.   242844.   261399.   290453.  1799346. ]","[0.08335546 0.08330236 0.08335546 0.08319618 0.08330236 0.08340855
 0.08335546 0.08335546 0.08335546 0.08330236 0.08335546 0.08335546]",0.5296511314011307,0.4943552296945042,1
86,decision-tree,"[      0.    53802.5   91772.   114349.   128006.   155335.   172926.5
  173122.5  188171.   218867.   218875.5  328333.  1799346. ]","[0.00042474 0.00488452 0.00976905 0.01438811 0.0548978  0.08579772
 0.00116804 0.10676931 0.30007964 0.00053093 0.38380674 0.03748341]",0.739680845838421,0.48727291990794663,1
87,kmeans,"[      0.          113725.9516129   157524.47303082  185650.4414557
  208945.82939387  231833.26254339  258103.53655235  289700.01306687
  334151.97865854  406269.31782946  517153.57534247  779633.28571429
 1799346.        ]","[0.01491903 0.07762145 0.16697637 0.21640563 0.20254845 0.14324396
 0.0938678  0.04990709 0.02336076 0.00881338 0.00185824 0.00047783]",0.4901301527831673,0.46195409685362776,1
88,random-forest,"[      0.    42967.   116554.   152045.   167313.5  174926.5  188498.
  199228.   217319.5  228184.5  238729.5  268929.5  315226.5 1799346. ]","[0.00021237 0.01614016 0.05956995 0.06604725 0.0418901  0.09721264
 0.10124768 0.18040881 0.08770905 0.07544465 0.13469604 0.09084152
 0.04857977]",0.5260498625028966,0.48769640092767197,1
89,equal-width,"[      0.          138461.53846154  276923.07692308  415384.61538462
  553846.15384615  692307.69230769  830769.23076923  969230.76923077
 1107692.30769231 1246153.84615385 1384615.38461538 1523076.92307692
 1661538.46153846 1800000.        ]","[4.38014335e-02 8.42208654e-01 1.04114680e-01 8.33554553e-03
 7.96389700e-04 3.71648527e-04 1.59277940e-04 5.30926467e-05
 5.30926467e-05 5.30926467e-05 0.00000000e+00 0.00000000e+00
 5.30926467e-05]",0.8782296656854565,0.19853428909709891,1
90,equal-width-data,"[      0.     149488.154  286976.308  424464.462  561952.615  699440.769
  836928.923  974417.077 1111905.231 1249393.385 1386881.538 1799346.   ]","[6.84895142e-02 8.40138041e-01 8.30899920e-02 6.74276613e-03
 7.96389700e-04 4.77833820e-04 5.30926467e-05 5.30926467e-05
 5.30926467e-05 5.30926467e-05 5.30926467e-05]",0.8980791093324346,0.33791487646134066,1
91,equal-frequency,"[      0.     152516.769  169620.     181855.923  191161.     199439.385
  207371.077  214946.385  223506.     233844.923  246517.846  264557.538
  294378.462 1799346.   ]","[0.07693125 0.07671887 0.07714362 0.07693125 0.07687815 0.07693125
 0.07693125 0.07677197 0.07703743 0.07693125 0.07693125 0.07693125
 0.07693125]",0.5048075727484418,0.49170315486190597,1
92,kbins,"[      0.          149488.15384615  286976.30769231  424464.46153846
  561952.61538462  699440.76923077  836928.92307692  974417.07692308
 1111905.23076923 1249393.38461538 1386881.53846154 1524369.69230769
 1661857.84615385 1799346.        ]","[6.84895142e-02 8.40138041e-01 8.30899920e-02 6.74276613e-03
 7.96389700e-04 4.77833820e-04 5.30926467e-05 5.30926467e-05
 5.30926467e-05 5.30926467e-05 0.00000000e+00 0.00000000e+00
 5.30926467e-05]",0.8980791093324346,0.19763511195580996,1
93,kbins-quantile,"[      0.          152516.76923077  169620.          181855.92307692
  191161.          199439.38461538  207371.07692308  214946.38461538
  223506.          233844.92307692  246517.84615385  264557.53846154
  294378.46153846 1799346.        ]","[0.07693125 0.07671887 0.07714362 0.07693125 0.07687815 0.07693125
 0.07693125 0.07677197 0.07703743 0.07693125 0.07693125 0.07693125
 0.07693125]",0.5048075727484418,0.4917031548170461,1
94,decision-tree,"[      0.    53802.5   91772.   114349.   127940.   128006.   155335.
  172926.5  173122.5  188171.   218867.   218875.5  328333.  1799346. ]","[0.00042474 0.00488452 0.00976905 0.01348553 0.00090257 0.0548978
 0.08579772 0.00116804 0.10676931 0.30007964 0.00053093 0.38380674
 0.03748341]",0.7391390749758142,0.482769085239496,1
95,kmeans,"[      0.           94881.02597403  138204.22086957  167235.32617504
  190787.80444806  211963.77313509  234016.61712762  259901.07258835
  290825.99512195  333422.0047619   403878.13405797  515377.93055556
  770657.73333333 1799346.        ]","[0.00637112 0.03689939 0.09859304 0.16336607 0.20276082 0.18603663
 0.13389965 0.08956729 0.04751792 0.02352004 0.00886647 0.00212371
 0.00047783]",0.47602499697952727,0.45744301571931145,1
96,random-forest,"[      0.           42967.          114944.23076923  151517.69230769
  160934.34615385  173150.88461538  187431.46153846  190169.42307692
  198927.57692308  217230.42307692  233895.23076923  253393.46153846
  269955.80769231  315804.84615385 1799346.        ]","[0.00021237 0.01539687 0.05797717 0.03461641 0.06323334 0.10066366
 0.02553756 0.08064773 0.18348819 0.13108574 0.10889302 0.06365808
 0.08654101 0.04804885]",0.5027401210367732,0.4854117689961378,1
97,equal-width,"[      0.          128571.42857143  257142.85714286  385714.28571429
  514285.71428571  642857.14285714  771428.57142857  900000.
 1028571.42857143 1157142.85714286 1285714.28571429 1414285.71428571
 1542857.14285714 1671428.57142857 1800000.        ]","[3.04751792e-02 7.87151580e-01 1.67401115e-01 1.23705867e-02
 1.64587205e-03 4.77833820e-04 2.65463233e-04 0.00000000e+00
 5.30926467e-05 5.30926467e-05 5.30926467e-05 0.00000000e+00
 0.00000000e+00 5.30926467e-05]",0.8245574845906127,0.1657081687848314,1
98,equal-width-data,"[      0.     139667.571  267335.143  395002.714  522670.286  650337.857
  778005.429  905673.    1161008.143 1288675.714 1416343.286 1799346.   ]","[4.64029732e-02 8.10299973e-01 1.30607911e-01 1.05654367e-02
 1.22113087e-03 4.24741173e-04 2.65463233e-04 5.30926467e-05
 5.30926467e-05 5.30926467e-05 5.30926467e-05]",0.8303233482182989,0.3326531478386524,1
99,equal-frequency,"[      0.     150752.     167618.143  179600.     189000.     196483.857
  203906.     211306.     218093.     227094.     237106.     250214.857
  267625.     297826.    1799346.   ]","[0.07135652 0.0715158  0.07119724 0.07130342 0.07178126 0.07135652
 0.07140961 0.07130342 0.07156889 0.07125033 0.07167507 0.07140961
 0.07135652 0.0715158 ]",0.4816910184330213,0.489132404184045,1
100,kbins,"[      0.          139667.57142857  267335.14285714  395002.71428571
  522670.28571429  650337.85714286  778005.42857143  905673.
 1033340.57142857 1161008.14285714 1288675.71428571 1416343.28571429
 1544010.85714286 1671678.42857143 1799346.        ]","[4.64029732e-02 8.10299973e-01 1.30607911e-01 1.05654367e-02
 1.22113087e-03 4.24741173e-04 2.65463233e-04 0.00000000e+00
 5.30926467e-05 5.30926467e-05 5.30926467e-05 0.00000000e+00
 0.00000000e+00 5.30926467e-05]",0.8303233482182989,0.1647299634330993,1
101,kbins-quantile,"[      0.          150752.          167618.14285714  179600.
  189000.          196483.85714286  203906.          211306.
  218093.          227094.          237106.          250214.85714286
  267625.          297826.         1799346.        ]","[0.07135652 0.0715158  0.07119724 0.07130342 0.07178126 0.07135652
 0.07140961 0.07130342 0.07156889 0.07125033 0.07167507 0.07140961
 0.07135652 0.0715158 ]",0.4816910184330213,0.48913240419919224,1
