ID,method,bins,distribution,kl_d,l2_norm,gpt_prompt
37,equal-width,[17.   21.75 26.5  31.25 36.   40.75 45.5  50.25 55.  ],"[0.33483146 0.31235955 0.2        0.05842697 0.04269663 0.03595506
 0.01123596 0.00449438]",0.48372839126160927,0.400772393151528,1
38,equal-width-data,[17.   21.75 26.5  31.25 36.   40.75 45.5  50.25 55.  ],"[0.33483146 0.31235955 0.2        0.05842697 0.04269663 0.03595506
 0.01123596 0.00449438]",0.48372839126160927,0.400772393151528,1
39,equal-frequency,[17. 18. 20. 22. 24. 26. 28. 33. 55.],"[0.07640449 0.16179775 0.09662921 0.12134831 0.14382022 0.10786517
 0.1505618  0.14157303]",0.3543514484010686,0.38552990537773624,1
40,kbins,[17.   21.75 26.5  31.25 36.   40.75 45.5  50.25 55.  ],"[0.33483146 0.31235955 0.2        0.05842697 0.04269663 0.03595506
 0.01123596 0.00449438]",0.48372839126160927,0.400772393151528,1
41,kbins-quantile,[17. 18. 20. 22. 24. 26. 28. 33. 55.],"[0.07640449 0.16179775 0.09662921 0.12134831 0.14382022 0.10786517
 0.1505618  0.14157303]",0.3543514484010686,0.38552990537773624,2
42,kmeans,"[17.         18.36153846 22.10958904 24.96470588 28.08108108 32.53658537
 37.94736842 43.75       55.        ]","[0.16404494 0.23146067 0.11460674 0.24494382 0.10337079 0.06067416
 0.0494382  0.03146067]",0.377784254708022,0.38501372629612796,1
43,equal-width,"[17.         21.22222222 25.44444444 29.66666667 33.88888889 38.11111111
 42.33333333 46.55555556 50.77777778 55.        ]","[0.33483146 0.26516854 0.19775281 0.08314607 0.05168539 0.03146067
 0.02696629 0.00449438 0.00449438]",0.41565344818271055,0.34516002128336687,1
44,equal-width-data,[17.    21.222 25.444 29.667 33.889 38.111 42.333 46.556 50.778 55.   ],"[0.33483146 0.26516854 0.19775281 0.08314607 0.05168539 0.03146067
 0.02696629 0.00449438 0.00449438]",0.41565344818271055,0.34515924241991647,1
45,equal-frequency,[17. 18. 19. 21. 23. 25. 27. 29. 34. 55.],"[0.07640449 0.08764045 0.12808989 0.10337079 0.11460674 0.13707865
 0.10786517 0.1258427  0.11910112]",0.29631318302777976,0.3591087435107264,2
46,kbins,"[17.         21.22222222 25.44444444 29.66666667 33.88888889 38.11111111
 42.33333333 46.55555556 50.77777778 55.        ]","[0.33483146 0.26516854 0.19775281 0.08314607 0.05168539 0.03146067
 0.02696629 0.00449438 0.00449438]",0.41565344818271055,0.34516002128336687,1
47,kbins-quantile,[17. 18. 19. 21. 23. 25. 27. 29. 34. 55.],"[0.07640449 0.08764045 0.12808989 0.10337079 0.11460674 0.13707865
 0.10786517 0.1258427  0.11910112]",0.29631318302777976,0.3591087435107264,1
48,kmeans,"[17.         17.53424658 19.42105263 22.10958904 24.96470588 27.88059701
 31.8372093  37.33333333 43.75       55.        ]","[0.07640449 0.16179775 0.15730337 0.11460674 0.19775281 0.13932584
 0.07191011 0.0494382  0.03146067]",0.3393874514351132,0.3388196178213465,1
49,equal-width,[17.  20.8 24.6 28.4 32.2 36.  39.8 43.6 47.4 51.2 55. ],"[0.29213483 0.21797753 0.24494382 0.10337079 0.04719101 0.03820225
 0.0247191  0.02247191 0.00449438 0.00449438]",0.3878849252381241,0.29813215585284036,1
50,equal-width-data,[17.  20.8 24.6 28.4 32.2 36.  39.8 43.6 47.4 51.2 55. ],"[0.29213483 0.21797753 0.24494382 0.10337079 0.04719101 0.03820225
 0.0247191  0.02247191 0.00449438 0.00449438]",0.3878849252381241,0.29813215585284036,1
51,equal-frequency,[17.  18.  19.  21.  23.  24.  25.4 27.  30.  35.  55. ],"[0.07640449 0.08764045 0.12808989 0.10337079 0.06067416 0.14382022
 0.04719101 0.1505618  0.09662921 0.10561798]",0.26356672202523634,0.33903598249802136,1
52,kbins,[17.  20.8 24.6 28.4 32.2 36.  39.8 43.6 47.4 51.2 55. ],"[0.29213483 0.21797753 0.24494382 0.10337079 0.04719101 0.03820225
 0.0247191  0.02247191 0.00449438 0.00449438]",0.3878849252381241,0.29813215585284036,1
53,kbins-quantile,[17.  18.  19.  21.  23.  24.  25.4 27.  30.  35.  55. ],"[0.07640449 0.08764045 0.12808989 0.10337079 0.06067416 0.14382022
 0.04719101 0.1505618  0.09662921 0.10561798]",0.26356672202523634,0.33903598249802136,1
54,kmeans,"[17.         17.53424658 19.42105263 22.10958904 24.96470588 27.88059701
 31.48648649 35.11764706 39.         44.05555556 55.        ]","[0.07640449 0.16179775 0.15730337 0.11460674 0.19775281 0.13932584
 0.05842697 0.02696629 0.04494382 0.02247191]",0.30990688694335333,0.31024696550481956,1
55,equal-width,"[17.         20.45454545 23.90909091 27.36363636 30.81818182 34.27272727
 37.72727273 41.18181818 44.63636364 48.09090909 51.54545455 55.        ]","[0.29213483 0.16404494 0.25168539 0.10561798 0.08089888 0.0247191
 0.03370787 0.0247191  0.01573034 0.00224719 0.00449438]",0.3449742587661294,0.2569639566238444,1
56,equal-width-data,"[17.    20.455 23.909 27.364 30.818 34.273 37.727 41.182 44.636 48.091
 51.545 55.   ]","[0.29213483 0.16404494 0.25168539 0.10561798 0.08089888 0.0247191
 0.03370787 0.0247191  0.01573034 0.00224719 0.00449438]",0.3449742587661294,0.2569660842351722,1
57,equal-frequency,[17. 18. 19. 20. 22. 23. 25. 26. 28. 31. 36. 55.],"[0.07640449 0.08764045 0.0741573  0.09662921 0.06067416 0.11460674
 0.08988764 0.10786517 0.10561798 0.09213483 0.09438202]",0.21197461395669048,0.31508840305736985,1
58,kbins,"[17.         20.45454545 23.90909091 27.36363636 30.81818182 34.27272727
 37.72727273 41.18181818 44.63636364 48.09090909 51.54545455 55.        ]","[0.29213483 0.16404494 0.25168539 0.10561798 0.08089888 0.0247191
 0.03370787 0.0247191  0.01573034 0.00224719 0.00449438]",0.3449742587661294,0.2569639566238444,1
59,kbins-quantile,[17. 18. 19. 20. 22. 23. 25. 26. 28. 31. 36. 55.],"[0.07640449 0.08764045 0.0741573  0.09662921 0.06067416 0.11460674
 0.08988764 0.10786517 0.10561798 0.09213483 0.09438202]",0.21197461395669048,0.31508840305736985,1
60,kmeans,"[17.         17.53424658 19.81578947 22.5        24.96470588 27.88059701
 30.92592593 34.12       38.46666667 42.61538462 46.375      55.        ]","[0.07640449 0.16179775 0.15730337 0.11460674 0.19775281 0.10561798
 0.08089888 0.03820225 0.03146067 0.02696629 0.00898876]",0.28627601360744015,0.27338015775273805,1
61,equal-width,"[17.         20.16666667 23.33333333 26.5        29.66666667 32.83333333
 36.         39.16666667 42.33333333 45.5        48.66666667 51.83333333
 55.        ]","[0.29213483 0.16404494 0.19101124 0.1505618  0.06067416 0.04719101
 0.03820225 0.02022472 0.02022472 0.00898876 0.00224719 0.00449438]",0.30497626865816907,0.2200337080975875,1
62,equal-width-data,"[17.    20.167 23.333 26.5   29.667 32.833 36.    39.167 42.333 45.5
 48.667 51.833 55.   ]","[0.29213483 0.16404494 0.19101124 0.1505618  0.06067416 0.04719101
 0.03820225 0.02022472 0.02022472 0.00898876 0.00224719 0.00449438]",0.30497626865816907,0.22003323276136943,1
63,equal-frequency,[17. 18. 19. 20. 21. 23. 24. 25. 27. 28. 31. 37. 55.],"[0.07640449 0.08764045 0.0741573  0.05393258 0.10337079 0.06067416
 0.05393258 0.13707865 0.06067416 0.10561798 0.1011236  0.08539326]",0.18422783900126227,0.2989907988721663,1
64,kbins,"[17.         20.16666667 23.33333333 26.5        29.66666667 32.83333333
 36.         39.16666667 42.33333333 45.5        48.66666667 51.83333333
 55.        ]","[0.29213483 0.16404494 0.19101124 0.1505618  0.06067416 0.04719101
 0.03820225 0.02022472 0.02022472 0.00898876 0.00224719 0.00449438]",0.30497626865816907,0.2200337080975875,1
65,kbins-quantile,[17. 18. 19. 20. 21. 23. 24. 25. 27. 28. 31. 37. 55.],"[0.07640449 0.08764045 0.0741573  0.09662921 0.06067416 0.06067416
 0.05393258 0.13707865 0.06067416 0.10561798 0.1011236  0.08539326]",0.18422783900126227,0.2989907988721663,1
66,kmeans,"[17.         17.53424658 19.42105263 22.10958904 24.625      26.5625
 28.475      30.92592593 33.76190476 37.70588235 41.63636364 45.58333333
 55.        ]","[0.07640449 0.16179775 0.15730337 0.11460674 0.13707865 0.10786517
 0.05842697 0.06741573 0.03820225 0.03370787 0.03146067 0.01573034]",0.20878233734731322,0.2574779693700867,1
67,equal-width,"[17.         19.92307692 22.84615385 25.76923077 28.69230769 31.61538462
 34.53846154 37.46153846 40.38461538 43.30769231 46.23076923 49.15384615
 52.07692308 55.        ]","[0.23820225 0.15730337 0.20449438 0.15505618 0.09213483 0.04719101
 0.0247191  0.02921348 0.02022472 0.02247191 0.00224719 0.00224719
 0.00449438]",0.26314811302982843,0.18630438677926187,1
68,equal-width-data,"[17.    19.923 22.846 25.769 28.692 31.615 34.538 37.462 40.385 43.308
 46.231 49.154 52.077 55.   ]","[0.23820225 0.15730337 0.20449438 0.15505618 0.09213483 0.04719101
 0.0247191  0.02921348 0.02022472 0.02247191 0.00224719 0.00224719
 0.00449438]",0.26314811302982843,0.18630100795266658,1
69,kbins,"[17.         19.92307692 22.84615385 25.76923077 28.69230769 31.61538462
 34.53846154 37.46153846 40.38461538 43.30769231 46.23076923 49.15384615
 52.07692308 55.        ]","[0.23820225 0.15730337 0.20449438 0.15505618 0.09213483 0.04719101
 0.0247191  0.02921348 0.02022472 0.02247191 0.00224719 0.00224719
 0.00449438]",0.26314811302982843,0.18630438677926187,1
70,kbins-quantile,[17. 18. 19. 21. 22. 24. 25. 26. 27. 29. 31. 38. 55.],"[0.07640449 0.08764045 0.12808989 0.04269663 0.12134831 0.05393258
 0.08988764 0.04719101 0.10786517 0.05842697 0.10561798 0.08089888]",0.18186136917685214,0.30034337875759054,1
71,kmeans,"[17.         17.53424658 19.         20.44186047 22.         23.47058824
 25.3442623  27.88059701 30.92592593 33.76190476 37.70588235 41.63636364
 45.18181818 55.        ]","[0.07640449 0.08764045 0.12808989 0.04269663 0.12134831 0.14382022
 0.10786517 0.10561798 0.06741573 0.03820225 0.03370787 0.03146067
 0.01573034]",0.18021847938166569,0.2319446982392971,1
72,equal-width,"[17.         19.71428571 22.42857143 25.14285714 27.85714286 30.57142857
 33.28571429 36.         38.71428571 41.42857143 44.14285714 46.85714286
 49.57142857 52.28571429 55.        ]","[0.23820225 0.15730337 0.20449438 0.10786517 0.10561798 0.06741573
 0.0247191  0.02696629 0.02022472 0.0247191  0.01348315 0.00224719
 0.00224719 0.00449438]",0.24885028106889662,0.1550763908923356,1
73,equal-width-data,"[17.    19.714 22.429 25.143 27.857 30.571 33.286 36.    38.714 41.429
 44.143 46.857 49.571 52.286 55.   ]","[0.23820225 0.15730337 0.20449438 0.10786517 0.10561798 0.06741573
 0.0247191  0.02696629 0.02022472 0.0247191  0.01348315 0.00224719
 0.00224719 0.00449438]",0.24885028106889662,0.1550752147793788,1
74,kbins,"[17.         19.71428571 22.42857143 25.14285714 27.85714286 30.57142857
 33.28571429 36.         38.71428571 41.42857143 44.14285714 46.85714286
 49.57142857 52.28571429 55.        ]","[0.23820225 0.15730337 0.20449438 0.10786517 0.10561798 0.06741573
 0.0247191  0.02696629 0.02022472 0.0247191  0.01348315 0.00224719
 0.00224719 0.00449438]",0.24885028106889662,0.1550763908923356,1
75,kbins-quantile,[17. 18. 19. 20. 22. 23. 24. 25. 26. 28. 29. 32. 38. 55.],"[0.07640449 0.08764045 0.0741573  0.09662921 0.06067416 0.06067416
 0.05393258 0.08988764 0.10786517 0.04719101 0.09213483 0.07191011
 0.08089888]",0.14442930967092282,0.28226904780256756,2
76,kmeans,"[17.         17.53424658 19.42105263 21.58695652 23.         24.
 25.         26.5625     28.70212766 31.83333333 34.86666667 38.46666667
 42.         45.18181818 55.        ]","[0.07640449 0.16179775 0.09662921 0.06067416 0.06067416 0.05393258
 0.13707865 0.10786517 0.09213483 0.04719101 0.03820225 0.02022472
 0.03146067 0.01573034]",0.1479886231636517,0.21897695485458069,1
77,equal-width,"[17.         19.53333333 22.06666667 24.6        27.13333333 29.66666667
 32.2        34.73333333 37.26666667 39.8        42.33333333 44.86666667
 47.4        49.93333333 52.46666667 55.        ]","[0.23820225 0.15730337 0.11460674 0.19775281 0.08988764 0.06067416
 0.03595506 0.0247191  0.0247191  0.02022472 0.01348315 0.01348315
 0.00224719 0.00224719 0.00449438]",0.20543426190519565,0.12585754289926632,1
78,equal-width-data,"[17.    19.533 22.067 24.6   27.133 29.667 32.2   34.733 37.267 39.8
 42.333 44.867 47.4   49.933 52.467 55.   ]","[0.23820225 0.15730337 0.11460674 0.19775281 0.08988764 0.06067416
 0.03595506 0.0247191  0.0247191  0.02022472 0.01348315 0.01348315
 0.00224719 0.00224719 0.00449438]",0.20543426190519565,0.12585796699278906,1
79,kbins,"[17.         19.53333333 22.06666667 24.6        27.13333333 29.66666667
 32.2        34.73333333 37.26666667 39.8        42.33333333 44.86666667
 47.4        49.93333333 52.46666667 55.        ]","[0.23820225 0.15730337 0.11460674 0.19775281 0.08988764 0.06067416
 0.03595506 0.0247191  0.0247191  0.02022472 0.01348315 0.01348315
 0.00224719 0.00224719 0.00449438]",0.20543426190519565,0.12585754289926632,1
80,kbins-quantile,"[17.  18.  19.  20.  21.  23.  24.  25.  25.4 27.  28.  30.  33.  38.4
 55. ]","[0.07640449 0.08764045 0.0741573  0.09662921 0.06067416 0.06067416
 0.05393258 0.08988764 0.04719101 0.06067416 0.08988764 0.06067416
 0.0741573  0.06741573]",0.133986970187134,0.2639908092748202,1
81,kmeans,"[17.         18.         19.42105263 21.58695652 23.47058824 25.
 26.5625     28.475      30.68181818 32.66666667 34.86666667 38.23076923
 41.63636364 45.18181818 55.        ]","[0.07640449 0.16179775 0.09662921 0.12134831 0.05393258 0.13707865
 0.10786517 0.05842697 0.04494382 0.03595506 0.03820225 0.02022472
 0.03146067 0.01573034]",0.13165573773290862,0.216841895959889,1
82,equal-width,"[17.    19.375 21.75  24.125 26.5   28.875 31.25  33.625 36.    38.375
 40.75  43.125 45.5   47.875 50.25  52.625 55.   ]","[0.23820225 0.09662921 0.1752809  0.13707865 0.10786517 0.09213483
 0.03370787 0.0247191  0.02696629 0.01573034 0.02022472 0.01573034
 0.00674157 0.00449438 0.         0.00449438]",0.19114452619756817,0.09828962064135682,1
83,equal-width-data,"[17.    19.375 21.75  24.125 26.5   28.875 31.25  33.625 36.    38.375
 40.75  43.125 45.5   47.875 50.25  55.   ]","[0.23820225 0.09662921 0.1752809  0.13707865 0.10786517 0.09213483
 0.03370787 0.0247191  0.02696629 0.01573034 0.02022472 0.01573034
 0.00674157 0.00449438 0.00449438]",0.19114452619756817,0.14281071227634068,1
84,kbins,"[17.    19.375 21.75  24.125 26.5   28.875 31.25  33.625 36.    38.375
 40.75  43.125 45.5   47.875 50.25  52.625 55.   ]","[0.23820225 0.09662921 0.1752809  0.13707865 0.10786517 0.09213483
 0.03370787 0.0247191  0.02696629 0.01573034 0.02022472 0.01573034
 0.00674157 0.00449438 0.         0.00449438]",0.19114452619756817,0.09828962064135682,1
85,kbins-quantile,[17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 30. 33. 39. 55.],"[0.07640449 0.08764045 0.0741573  0.05393258 0.04269663 0.06067416
 0.06067416 0.05393258 0.08988764 0.04719101 0.06067416 0.08988764
 0.06067416 0.0741573  0.06741573]",0.08030414376527495,0.2495096842037614,2
86,kmeans,"[17.         18.         19.         20.         21.58695652 23.47058824
 25.         26.5625     28.475      30.92592593 33.375      35.44444444
 38.46666667 42.         45.58333333 55.        ]","[0.07640449 0.08764045 0.0741573  0.09662921 0.12134831 0.05393258
 0.13707865 0.10786517 0.05842697 0.06741573 0.0247191  0.02696629
 0.02022472 0.03146067 0.01573034]",0.11264340005600548,0.19353704543963846,1
87,equal-width,"[17.         19.23529412 21.47058824 23.70588235 25.94117647 28.17647059
 30.41176471 32.64705882 34.88235294 37.11764706 39.35294118 41.58823529
 43.82352941 46.05882353 48.29411765 50.52941176 52.76470588 55.        ]","[0.23820225 0.09662921 0.12134831 0.14382022 0.15505618 0.05842697
 0.04494382 0.03595506 0.0247191  0.0247191  0.00898876 0.01573034
 0.02247191 0.00224719 0.00224719 0.         0.00449438]",0.15666725368617096,0.07210442777979587,1
88,equal-width-data,"[17.    19.235 21.471 23.706 25.941 28.176 30.412 32.647 34.882 37.118
 39.353 41.588 43.824 46.059 48.294 50.529 55.   ]","[0.23820225 0.09662921 0.12134831 0.14382022 0.15505618 0.05842697
 0.04494382 0.03595506 0.0247191  0.0247191  0.00898876 0.01573034
 0.02247191 0.00224719 0.00224719 0.00449438]",0.15666725368617096,0.11554108705366484,1
89,kbins,"[17.         19.23529412 21.47058824 23.70588235 25.94117647 28.17647059
 30.41176471 32.64705882 34.88235294 37.11764706 39.35294118 41.58823529
 43.82352941 46.05882353 48.29411765 50.52941176 52.76470588 55.        ]","[0.23820225 0.09662921 0.12134831 0.14382022 0.15505618 0.05842697
 0.04494382 0.03595506 0.0247191  0.0247191  0.00898876 0.01573034
 0.02247191 0.00224719 0.00224719 0.         0.00449438]",0.15666725368617096,0.07210442777979587,1
90,kbins-quantile,"[17.         18.         19.         21.         22.         23.
 24.         25.         26.29411765 27.         29.         31.
 33.76470588 39.         55.        ]","[0.07640449 0.08764045 0.12808989 0.04269663 0.06067416 0.06067416
 0.05393258 0.13707865 0.         0.10786517 0.05842697 0.06741573
 0.05168539 0.06741573]",0.09326557127860513,0.26177134347155684,1
91,kmeans,"[17.         18.         19.         20.44186047 22.         23.
 24.625      26.5625     28.475      30.92592593 33.375      35.72727273
 38.69230769 42.         44.9        49.         55.        ]","[0.07640449 0.08764045 0.12808989 0.04269663 0.06067416 0.11460674
 0.13707865 0.10786517 0.05842697 0.06741573 0.0247191  0.02696629
 0.02022472 0.0247191  0.01573034 0.00674157]",0.10896604370317364,0.15303458707071682,1
92,equal-width,"[17.         19.11111111 21.22222222 23.33333333 25.44444444 27.55555556
 29.66666667 31.77777778 33.88888889 36.         38.11111111 40.22222222
 42.33333333 44.44444444 46.55555556 48.66666667 50.77777778 52.88888889
 55.        ]","[0.23820225 0.09662921 0.12134831 0.14382022 0.10786517 0.08988764
 0.0494382  0.03370787 0.0247191  0.02696629 0.01573034 0.01573034
 0.01348315 0.01348315 0.00224719 0.00224719 0.         0.00449438]",0.1316200965058909,0.047096303858531474,1
93,equal-width-data,"[17.    19.111 21.222 23.333 25.444 27.556 29.667 31.778 33.889 36.
 38.111 40.222 42.333 44.444 46.556 48.667 50.778 55.   ]","[0.23820225 0.09662921 0.12134831 0.14382022 0.10786517 0.08988764
 0.0494382  0.03370787 0.0247191  0.02696629 0.01573034 0.01573034
 0.01348315 0.01348315 0.00224719 0.00224719 0.00449438]",0.1316200965058909,0.08954347908375038,1
94,kbins,"[17.         19.11111111 21.22222222 23.33333333 25.44444444 27.55555556
 29.66666667 31.77777778 33.88888889 36.         38.11111111 40.22222222
 42.33333333 44.44444444 46.55555556 48.66666667 50.77777778 52.88888889
 55.        ]","[0.23820225 0.09662921 0.12134831 0.14382022 0.10786517 0.08988764
 0.0494382  0.03370787 0.0247191  0.02696629 0.01573034 0.01573034
 0.01348315 0.01348315 0.00224719 0.00224719 0.         0.00449438]",0.1316200965058909,0.047096303858531474,1
95,kbins-quantile,"[17.         18.         19.         20.         21.         22.
 23.         24.         25.         26.         27.         28.
 29.         31.         34.         39.33333333 55.        ]","[0.07640449 0.08764045 0.0741573  0.05393258 0.04269663 0.06067416
 0.06067416 0.05393258 0.08988764 0.04719101 0.06067416 0.04719101
 0.05842697 0.06741573 0.06292135 0.05617978]",0.03473602448373603,0.2309916911168839,1
96,kmeans,"[17.         18.         19.         20.         21.58695652 23.
 24.625      26.5625     28.         29.26923077 31.25       33.375
 35.72727273 38.69230769 42.         44.9        49.         55.        ]","[0.07640449 0.08764045 0.0741573  0.09662921 0.06067416 0.11460674
 0.13707865 0.06067416 0.08988764 0.0494382  0.03370787 0.0247191
 0.02696629 0.02022472 0.0247191  0.01573034 0.00674157]",0.062171056741322395,0.1379449074473147,1
97,equal-width,"[17. 19. 21. 23. 25. 27. 29. 31. 33. 35. 37. 39. 41. 43. 45. 47. 49. 51.
 53. 55.]","[0.16404494 0.12808989 0.10337079 0.11460674 0.13707865 0.10786517
 0.05842697 0.04494382 0.03595506 0.02022472 0.01797753 0.01573034
 0.01573034 0.01348315 0.01348315 0.00224719 0.00224719 0.
 0.00449438]",0.11389109456685242,0.02310426096002416,1
98,equal-width-data,"[17. 19. 21. 23. 25. 27. 29. 31. 33. 35. 37. 39. 41. 43. 45. 47. 49. 51.
 55.]","[0.16404494 0.12808989 0.10337079 0.11460674 0.13707865 0.10786517
 0.05842697 0.04494382 0.03595506 0.02022472 0.01797753 0.01573034
 0.01573034 0.01348315 0.01348315 0.00224719 0.00224719 0.00449438]",0.11389109456685242,0.0646406332636047,1
99,kbins,"[17. 19. 21. 23. 25. 27. 29. 31. 33. 35. 37. 39. 41. 43. 45. 47. 49. 51.
 53. 55.]","[0.16404494 0.12808989 0.10337079 0.11460674 0.13707865 0.10786517
 0.05842697 0.04494382 0.03595506 0.02022472 0.01797753 0.01573034
 0.01573034 0.01348315 0.01348315 0.00224719 0.00224719 0.
 0.00449438]",0.11389109456685242,0.02310426096002416,1
100,kbins-quantile,"[17.         18.         19.         20.         21.         22.
 23.         24.         25.         26.         27.         28.
 29.         31.         34.26315789 40.         55.        ]","[0.07640449 0.08764045 0.0741573  0.05393258 0.04269663 0.06067416
 0.06067416 0.05393258 0.08988764 0.04719101 0.06067416 0.04719101
 0.05842697 0.08089888 0.0494382  0.05617978]",0.035634357663613,0.22969016837648515,1
